Time (ns),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
6.6860003,307.303925,311.453064,307.305359,308.687449333333,310.784485,311.382141,310.434113,310.866913,308.785583,310.74173,312.541992,310.689768333333
6.6880002,308.003693,307.075195,310.735596,308.604828,309.332733,309.59256,313.539551,310.821614666667,313.148712,310.969543,311.253662,311.790639
6.6900005,309.882538,310.0271,310.296692,310.068776666667,312.451508,310.731201,310.175171,311.119293333333,308.034149,308.978699,308.670685,308.561177666667
6.6920004,310.014862,309.274963,308.752167,309.347330666667,310.400177,309.533356,314.230927,311.388153333333,308.957031,307.076111,308.734894,308.256012
6.6940002,309.144592,311.403381,308.534973,309.694315333333,309.917877,309.293579,308.633301,309.281585666667,307.55249,308.330444,310.153717,308.678883666667
6.6960001,309.596283,309.998199,307.991974,309.195485333333,309.974213,311.897797,311.366394,311.079468,309.653687,310.626587,306.929199,309.069824333333
6.6980004,311.900299,312.426971,310.672424,311.666564666667,310.484497,308.845673,311.146332,310.158834,311.211578,310.167267,309.308777,310.229207333333
6.7000003,311.339813,308.884827,308.518494,309.581044666667,310.024628,308.808197,311.91803,310.250285,311.512543,310.590942,311.821045,311.308176666667
6.7020001,308.864349,309.529388,309.617645,309.337127333333,312.562103,310.968018,309.839325,311.123148666667,312.942413,309.761749,308.868896,310.524352666667
6.7040005,311.073547,311.974243,310.754578,311.267456,306.193848,310.907532,310.734924,309.278768,309.818726,310.550629,311.784271,310.717875333333
6.7060003,310.369965,310.009003,310.244873,310.207947,311.384033,310.521149,310.828674,310.911285333333,311.134094,308.94455,309.259003,309.779215666667
6.7080002,308.771545,312.463898,311.706512,310.980651666667,309.984192,310.007477,310.57016,310.187276333333,311.042145,309.125397,309.377258,309.848266666667
6.7100005,309.108643,312.141693,310.180542,310.476959333333,309.239838,308.027618,311.134796,309.467417333333,310.17569,308.567566,306.718475,308.487243666667
6.7120004,308.187897,313.309326,309.159698,310.218973666667,308.374329,309.343933,311.049133,309.589131666667,310.971527,311.362671,310.944702,311.092966666667
6.7140002,308.194977,311.037262,309.154785,309.462341333333,309.486145,309.977631,311.351501,310.271759,311.236877,308.807648,310.127563,310.057362666667
6.7160006,309.348969,311.38269,309.45932,310.063659666667,309.886047,313.05542,311.022034,311.321167,312.512177,308.159546,310.153809,310.275177333333
6.7180004,311.401611,310.629578,311.401306,311.144165,310.807587,310.328369,311.647034,310.927663333333,311.802216,313.87912,307.441376,311.040904
6.7200003,309.274414,309.912445,308.291321,309.159393333333,310.942719,310.01535,309.508606,310.155558333333,313.047546,309.735107,308.943665,310.575439333333
6.7220001,307.839722,308.142273,310.356201,308.779398666667,311.266113,309.827332,309.4534,310.182281666667,312.72287,308.444885,308.984528,310.050761
6.7240005,310.357941,311.406158,310.298828,310.687642333333,310.709412,309.839294,309.755585,310.101430333333,310.306641,311.181335,308.942017,310.143331
6.7260003,309.735229,310.123413,312.326843,310.728495,307.526825,309.195221,310.863678,309.195241333333,308.506226,308.827698,309.147705,308.827209666667
6.7280002,306.544922,311.707489,313.319763,310.524058,311.420685,309.292114,310.350861,310.354553333333,309.070526,311.939087,308.021454,309.677022333333
6.7300005,310.398682,311.304047,311.271118,310.991282333333,307.522339,311.138367,308.877319,309.179341666667,308.780365,308.835999,307.908783,308.508382333333
6.7320004,311.35675,306.741791,309.201111,309.099884,308.565796,309.307098,310.231537,309.368143666667,312.540039,309.088684,308.014587,309.881103333333
6.7340002,310.00415,307.541901,312.389954,309.978668333333,312.734924,310.501648,311.838409,311.691660333333,309.345642,309.768768,308.954712,309.356374
6.7360005,307.200043,309.340088,310.231476,308.923869,311.674713,307.658691,311.628204,310.320536,313.20871,312.183868,310.089813,311.827463666667
6.7380004,310.876007,309.276703,310.937164,310.363291333333,309.280762,310.143158,308.01532,309.146413333333,312.693848,309.127289,309.148773,310.323303333333
6.7400002,308.661407,310.019257,307.938568,308.873077333333,310.169281,311.283997,311.388428,310.947235333333,309.498077,311.36203,309.280487,310.046864666667
6.7420001,310.281921,309.651703,308.95166,309.628428,308.848846,309.929413,309.391113,309.389790666667,309.017426,311.576721,308.551178,309.715108333333
6.7440004,309.174896,311.752319,310.842773,310.589996,310.189362,309.782318,308.463959,309.478546333333,309.939911,311.62793,309.653046,310.406962333333
6.7460003,309.227783,311.013031,309.82959,310.023468,312.634277,309.711121,311.182251,311.175883,311.451599,308.58075,310.248627,310.093658666667
6.7480001,312.029602,312.435669,311.786163,312.083811333333,309.099823,308.81012,310.119019,309.342987333333,307.598358,308.853394,313.922943,310.124898333333
6.7500005,309.069489,310.46463,309.546112,309.693410333333,306.888184,311.194366,307.673676,308.585408666667,310.876831,308.30188,307.659729,308.946146666667
6.7520003,308.992035,306.887054,310.156433,308.678507333333,309.283325,309.702362,309.02243,309.336039,309.222931,312.218933,310.880981,310.774281666667
6.7540002,310.117981,308.975647,308.078583,309.057403666667,310.922821,310.778778,310.549225,310.750274666667,309.416412,308.593994,309.632965,309.214457
6.7560005,310.854675,310.085693,309.581665,310.174011,310.374451,310.305359,310.78894,310.489583333333,311.60791,309.833557,308.641357,310.027608
6.7580004,309.355835,311.343994,311.540741,310.746856666667,308.055115,310.011169,310.28894,309.451741333333,310.638824,309.837524,310.626373,310.367573666667
6.7600002,311.60199,308.411804,311.886719,310.633504333333,308.674805,309.183044,310.285126,309.380991666667,310.826904,310.697144,311.157623,310.893890333333
6.7620001,311.607727,311.817108,308.008362,310.477732333333,308.890533,310.847198,309.826355,309.854695333333,309.681305,309.705505,308.615417,309.334075666667
6.7640004,312.526947,313.670074,308.120209,311.439076666667,307.446381,309.347137,310.684662,309.159393333333,310.540375,309.581543,308.50473,309.542216
6.7660003,308.875763,309.633209,311.1362,309.881724,309.489349,308.989685,312.911285,310.463439666667,311.727386,310.432159,311.266052,311.141865666667
6.7680001,309.54834,312.439301,310.047272,310.678304333333,309.640076,308.19458,310.503479,309.446045,309.572723,309.897064,311.68161,310.383799
6.7700005,311.422729,308.997223,311.213318,310.544423333333,310.379578,309.994629,308.952881,309.775696,308.278839,310.803436,310.004059,309.695444666667
6.7720003,309.463928,309.286591,310.649963,309.800160666667,310.163208,309.936005,310.911896,310.337036333333,311.346497,310.284882,311.757141,311.129506666667
6.7740002,312.977112,308.785095,308.613983,310.125396666667,311.107056,308.560669,308.956604,309.541443,309.788849,310.149353,309.40155,309.779917333333
6.7760005,310.955017,310.56958,313.040375,311.521657333333,309.029449,310.554047,309.617126,309.733540666667,309.106506,311.916931,309.052673,310.02537
6.7780004,309.63269,307.948853,308.998718,308.860087,309.599579,310.682404,310.640228,310.307403666667,306.178253,311.295013,306.361694,307.944986666667
6.7800002,308.703156,308.814484,308.028595,308.515411666667,307.789185,311.45697,307.063416,308.769857,311.201416,307.836609,311.463318,310.167114333333
6.7820005,309.657928,310.63797,309.484192,309.926696666667,311.313141,309.29953,313.333069,311.315246666667,314.142303,312.381836,309.558563,312.027567333333
6.7840004,309.517853,310.340881,310.952576,310.270436666667,311.923676,312.131714,311.132904,311.729431333333,312.090057,310.570465,307.532959,310.064493666667
6.7860003,310.73877,310.185822,306.020844,308.981812,311.523315,309.023071,312.630432,311.058939333333,307.541992,310.223175,310.577423,309.44753
6.7880001,309.83606,309.361115,309.008667,309.401947333333,308.653137,307.179962,310.755676,308.862925,311.392426,312.782623,311.10965,311.761566333333
6.7900004,308.876587,309.068054,307.860352,308.601664333333,307.656677,311.586182,310.071747,309.771535333333,311.800079,310.756256,310.200378,310.918904333333
6.7920003,310.540009,308.594513,311.963837,310.366119666667,310.465088,309.739044,307.434265,309.212799,305.649017,309.447906,308.643677,307.913533333333
6.7940001,309.302155,309.220703,312.680054,310.400970666667,309.800537,308.359802,308.82196,308.994099666667,309.443176,307.818878,309.845734,309.035929333333
6.7960005,309.6745,311.52359,308.904968,310.034352666667,311.477661,311.674652,309.894012,311.015441666667,310.12384,306.913971,309.983063,309.006958
6.7980003,311.422577,309.941956,309.916077,310.42687,312.67926,310.096466,307.669464,310.148396666667,310.324493,310.67865,311.348572,310.783905
6.8000002,312.770844,309.271393,310.085083,310.709106666667,309.422089,310.278961,309.904114,309.868388,309.732727,312.673798,311.639038,311.348521
6.8020005,311.68985,310.613373,311.637512,311.313578333333,312.055695,309.081055,308.200897,309.779215666667,312.753876,310.220825,310.919067,311.297922666667
6.8040004,311.832764,308.616699,307.22525,309.224904333333,308.003448,309.068085,306.435852,307.835795,308.34024,306.713104,310.282593,308.445312333333
6.8060002,308.314087,311.022766,309.712158,309.683003666667,312.861206,310.836761,311.668518,311.788828333333,308.397583,310.903046,311.615234,310.305287666667
6.8080001,311.701538,310.588562,309.961884,310.750661333333,308.610596,309.800476,310.090088,309.500386666667,308.273621,309.045288,309.28894,308.869283
6.8100004,309.596588,309.528503,309.296112,309.473734333333,307.997864,307.726654,308.975952,308.23349,312.94397,312.347809,307.75238,311.014719666667
6.8120003,310.991058,307.712372,311.488617,310.064015666667,310.484894,309.704163,310.856598,310.348551666667,308.75293,308.168243,312.057007,309.659393333333
6.8140001,309.022949,310.254791,309.810608,309.696116,306.678131,308.402771,310.509125,308.530009,308.098419,309.474976,310.934052,309.502482333333
6.8160005,310.234192,310.76123,309.061584,310.019002,309.511108,310.725372,307.768066,309.334848666667,311.046448,307.562469,313.929962,310.846293
6.8180003,309.883636,312.680542,309.765503,310.776560333333,310.679108,308.037384,310.019226,309.578572666667,312.434906,307.794556,310.590515,310.273325666667
6.8200002,310.752441,309.749146,310.666321,310.389302666667,311.244354,310.044739,308.194214,309.827769,309.467834,310.157318,310.331787,309.985646333333
6.8220005,308.145294,311.234161,310.56958,309.983011666667,312.013,309.942444,309.452209,310.469217666667,309.72879,309.124603,310.621674,309.825022333333
6.8240004,312.788818,309.497192,307.843262,310.043090666667,312.019714,310.891083,307.414032,310.108276333333,310.058014,310.522888,312.84549,311.142130666667
6.8260002,313.294617,309.510284,309.416016,310.740305666667,310.381927,311.304016,309.216736,310.300893,310.381714,309.24823,307.89502,309.174988
6.8280005,309.028198,308.635437,311.319458,309.661031,310.091888,310.1138,309.79306,309.999582666667,307.123169,313.156342,311.792877,310.690796
6.8300004,310.012299,312.230072,309.189178,310.477183,307.809692,311.126892,311.111176,310.01592,308.673157,307.319397,309.45694,308.483164666667
6.8320003,310.364532,309.251068,309.355865,309.657155,308.467163,306.546906,310.296417,308.436828666667,310.888916,308.329773,310.518433,309.912374
6.8340001,308.692688,308.388855,311.833832,309.638458333333,312.031555,308.798309,310.185822,310.338562,308.480164,308.636566,308.711609,308.609446333333
6.8360004,309.763214,310.774658,309.897827,310.145233,311.199677,306.192627,307.08374,308.158681333333,308.531738,309.851685,309.808838,309.397420333333
6.8380003,309.617706,308.824188,306.986145,308.476013,309.766022,308.494629,308.111908,308.790853,308.876984,311.256439,311.366333,310.499918666667
6.8400002,312.661407,310.799561,310.716797,311.392588333333,309.67749,309.401703,309.928345,309.669179333333,313.054321,312.662415,310.825989,312.180908333333
6.8420005,308.954376,308.091919,308.63031,308.558868333333,308.286469,310.360596,311.77301,310.140025,312.228851,309.723999,310.249756,310.734202
6.8440003,306.605804,310.489716,311.179291,309.424937,308.869537,308.914703,310.320679,309.368306333333,308.809814,307.280701,308.508911,308.199808666667
6.8460002,309.875641,307.778595,309.126251,308.926829,311.072205,309.480377,312.017365,310.856649,311.08606,311.026978,309.404999,310.506012333333
6.8480005,310.371948,312.319427,310.088715,310.926696666667,312.021271,312.471405,307.495483,310.662719666667,308.838959,310.722534,308.436707,309.332733333333
6.8500004,311.156311,310.572693,311.220001,310.983001666667,311.10321,312.344482,310.229156,311.225616,309.119598,310.357239,311.433411,310.303416
6.8520002,313.36496,308.28479,310.571747,310.740499,311.249664,310.459534,313.522369,311.743855666667,308.923279,311.624146,312.10022,310.882548333333
6.8540001,309.822479,310.850525,311.070862,310.581288666667,310.507935,308.187134,308.541412,309.078827,309.480011,306.113068,308.587769,308.060282666667
6.8560004,311.411133,310.464142,308.04248,309.972585,307.476868,310.849274,313.302368,310.542836666667,311.551971,309.233154,310.260956,310.348693666667
6.8580003,310.627136,309.31778,307.889679,309.278198333333,309.918427,309.662323,309.840637,309.807129,310.861633,309.328644,311.857025,310.682434
6.8600001,309.843567,308.526428,310.800323,309.723439333333,308.73938,310.671539,307.623932,309.011617,312.516632,309.526062,309.835083,310.625925666667
6.8620005,311.325012,309.496185,309.305725,310.042307333333,308.207153,310.053589,308.454712,308.905151333333,312.037537,313.087189,312.88446,312.669728666667
6.8640003,306.988037,309.827881,309.433899,308.749939,309.485931,309.184662,310.052155,309.574249333333,307.964783,310.668854,312.372864,310.335500333333
6.8660002,309.58902,311.738098,309.62616,310.317759333333,309.286896,309.557068,308.993652,309.279205333333,312.088867,308.072296,310.568298,310.243153666667
6.8680005,309.50061,309.604309,309.122864,309.409261,308.142151,310.38089,310.269653,309.597564666667,310.738922,309.687561,309.117371,309.847951333333
6.8700004,312.141418,310.385132,309.882965,310.803171666667,310.608429,308.161102,311.586151,310.118560666667,311.586273,309.432678,308.654572,309.891174333333
6.8720002,309.975983,313.630371,308.833679,310.813344333333,308.946136,310.012024,309.183319,309.380493,310.795013,310.064423,306.324097,309.061177666667
6.8740005,311.725922,309.430481,308.203857,309.786753333333,308.279175,310.246521,310.144104,309.5566,308.335663,310.48941,308.518036,309.114369666667
6.8760004,308.241821,310.97467,311.62735,310.281280333333,310.71344,312.453033,310.304749,311.157074,308.886047,308.89566,309.633606,309.138437666667
6.8780003,308.666626,309.200043,310.576233,309.480967333333,309.871887,310.054291,309.985229,309.970469,312.312622,311.481293,310.426422,311.406779
6.8800001,307.283813,309.483704,308.165466,308.310994333333,311.329224,311.010376,309.444885,310.594828333333,308.698273,311.231232,307.871033,309.266846
6.8820004,311.242126,311.037415,308.779541,310.353027333333,309.452271,309.557892,310.763275,309.924479333333,310.264313,309.245514,309.697113,309.735646666667
6.8840003,309.612183,310.654938,313.98175,311.416290333333,308.876678,311.071106,306.964203,308.970662333333,308.145752,311.170868,308.627441,309.314687
6.8860002,310.498779,309.68396,309.367981,309.85024,314.644012,312.307739,310.351959,312.43457,309.942566,309.34549,309.523773,309.603943
6.8880005,310.587708,311.900574,310.65506,311.047780666667,309.802734,311.765686,314.169952,311.912790666667,311.16037,307.869293,309.85257,309.627411
6.8900003,308.556763,312.513519,313.185669,311.418650333333,309.824982,309.329865,309.921967,309.692271333333,311.119659,310.040161,311.13266,310.76416
6.8920002,311.323944,310.209503,311.313263,310.948903333333,308.809875,311.313507,309.874268,309.999216666667,308.681305,311.237274,311.251312,310.389963666667
6.8940005,307.781036,312.229401,310.924225,310.311554,308.754425,312.595367,309.294037,310.214609666667,309.52652,310.499725,311.79126,310.605835
6.8960004,307.308136,309.988098,310.198669,309.164967666667,306.659119,308.957367,311.279938,308.965474666667,311.860107,309.160828,308.81955,309.946828333333
6.8980002,308.537109,307.654449,308.690063,308.293873666667,309.954407,308.367615,311.352173,309.891398333333,309.882935,310.928894,309.291626,310.034485
6.9000001,307.443817,311.191986,310.619781,309.751861333333,310.185059,309.317749,308.901489,309.468099,312.649384,308.777496,312.584137,311.337005666667
6.9020004,309.169281,311.122589,308.765594,309.685821333333,308.502075,307.788055,309.10379,308.46464,307.528625,307.651733,313.999817,309.726725
6.9040003,309.367645,308.04599,311.212433,309.542022666667,310.780182,309.931122,309.198334,309.969879333333,309.508545,308.927979,311.89975,310.112091333333
6.9060001,308.913788,308.80304,310.230682,309.315836666667,310.185638,311.330261,309.268433,310.261444,310.545258,310.715698,310.37146,310.544138666667
6.9080005,309.93158,309.25177,310.123566,309.768972,305.922455,308.155334,310.458801,308.178863333333,310.380432,310.839203,309.554901,310.258178666667
6.9100003,311.242279,309.853119,309.839691,310.311696333333,310.783661,311.043304,311.994965,311.273976666667,310.956665,309.094177,308.802399,309.617747
6.9120002,312.990326,309.2901,308.684601,310.321675666667,308.721039,307.232849,310.814148,308.922678666667,308.665466,310.542328,311.555603,310.254465666667
6.9140005,311.040527,311.141174,310.993164,311.058288333333,309.396698,310.530243,311.059052,310.328664333333,308.873901,307.256012,310.656647,308.928853333333
6.9160004,310.189972,307.793823,309.17337,309.052388333333,311.315125,311.45639,310.89978,311.223765,310.283539,310.82135,309.323364,310.142751
6.9180002,311.672455,310.296631,308.74057,310.236552,310.403564,310.149139,307.993103,309.515268666667,312.274292,308.221558,308.458099,309.651316333333
6.9200006,308.554779,310.70929,312.484924,310.582997666667,311.74115,308.607605,308.943878,309.764211,310.245026,310.772858,312.513672,311.177185333333
6.9220004,309.702881,308.249115,309.299347,309.083781,308.931549,311.12439,310.942719,310.332886,309.674683,308.673584,311.808716,310.052327666667
6.9240003,309.896942,309.951355,311.939301,310.595866,309.874298,309.401764,309.260712,309.512258,310.633942,311.663574,308.263641,310.187052333333
6.9260001,309.903168,309.045624,307.398254,308.782348666667,308.309021,309.825195,307.949829,308.694681666667,309.586487,307.922302,310.824829,309.444539333333
6.9280005,307.78476,314.019867,310.292847,310.699158,310.8013,309.449646,308.908173,309.719706333333,309.609039,310.427124,308.406219,309.480794
6.9300003,306.935486,311.703857,311.35498,309.998107666667,309.4422,309.03302,307.056732,308.510650666667,311.84787,311.369598,311.352753,311.523407
6.9320002,308.763855,308.49884,309.913513,309.058736,312.308838,312.236084,310.863159,311.802693666667,309.554199,308.582642,311.474213,309.870351333333
6.9340005,311.510529,311.121429,311.849091,311.493683,310.652557,311.871948,307.431549,309.985351333333,309.901245,309.676117,310.30426,309.960540666667
6.9360003,309.191925,309.956421,309.103455,309.417267,309.905853,305.760803,308.580505,308.082387,309.464996,309.480225,310.830933,309.925384666667
6.9380002,309.680634,309.497406,311.154724,310.110921333333,309.250061,307.893158,311.252808,309.465342333333,308.782166,311.075989,309.562439,309.806864666667
6.9400005,309.317841,310.727997,310.079559,310.041799,311.512329,309.674835,310.450226,310.545796666667,310.070251,307.412292,306.543274,308.008605666667
6.9420004,310.287842,308.527588,309.533661,309.449697,310.993195,308.335815,310.485138,309.938049333333,310.454102,310.131775,309.00708,309.864319
6.9440002,312.182404,308.622406,311.825409,310.876739666667,309.510925,310.202789,308.218292,309.310668666667,310.859192,308.258789,310.185944,309.767975
6.9460001,313.404938,307.128784,310.288422,310.274048,310.531616,308.983398,309.885773,309.800262333333,312.095123,310.611786,308.741821,310.48291
6.9480004,308.247528,311.358704,310.824402,310.143544666667,308.242004,310.538269,308.312225,309.030832666667,312.83725,310.21524,311.603729,311.552073
6.9500003,308.907318,307.85553,309.832672,308.865173333333,312.185303,309.821808,310.455109,310.82074,310.867645,310.197998,312.114532,311.060058333333
6.9520001,306.722473,310.714569,308.765198,308.73408,307.759277,308.299896,311.090118,309.049763666667,311.525024,310.616669,310.372925,310.838206
6.9540005,309.293213,310.005035,310.637634,309.978627333333,310.525177,310.634583,310.78656,310.648773333333,309.5354,313.432892,312.375061,311.781117666667
6.9560003,308.296234,307.606812,310.869934,308.924326666667,310.988647,309.958557,310.96756,310.638254666667,311.019135,312.096497,307.485413,310.200348333333
6.9580002,310.798187,309.04425,308.729736,309.524057666667,307.393036,311.19577,309.999542,309.529449333333,309.468567,309.382782,308.336029,309.062459333333
6.9600005,309.364807,309.638489,312.076843,310.360046333333,311.737335,312.295685,310.150208,311.394409333333,309.607513,308.802887,311.944153,310.118184333333
6.9620004,308.635406,308.907074,309.740143,309.094207666667,307.304596,310.667053,309.494812,309.155487,309.542999,311.998047,312.316162,311.285736
6.9640002,309.102234,309.722626,306.836761,308.553873666667,308.167358,308.021942,310.491638,308.893646,308.557983,308.769714,310.112335,309.146677333333
6.9660006,310.090515,312.291687,312.251923,311.544708333333,310.259369,309.244537,311.022827,310.175577666667,313.228302,316.060211,311.18515,313.491221
6.9680004,310.430908,310.874786,311.060181,310.788625,311.427795,310.133423,312.325012,311.29541,309.412323,306.873566,312.927185,309.737691333333
6.9700003,307.906921,310.705322,309.663055,309.425099333333,312.338043,308.810211,306.757385,309.301879666667,311.754211,307.325989,308.282532,309.120910666667
6.9720001,310.908844,309.163147,309.4021,309.824697,308.734589,310.677307,314.038391,311.150095666667,309.203491,309.682953,309.794739,309.560394333333
6.9740005,310.464996,309.693878,312.480652,310.879842,312.015717,311.715485,311.01767,311.582957333333,310.44809,309.598755,312.2229,310.756581666667
6.9760003,311.026672,308.871674,309.264435,309.720927,308.786316,313.301056,308.739166,310.275512666667,311.062531,308.663391,310.546875,310.090932333333
6.9780002,308.5354,306.768524,311.08725,308.797058,310.880768,307.349335,310.162384,309.464162333333,310.969818,309.330597,309.791504,310.030639666667
6.9800005,310.080872,311.723663,310.19693,310.667155,309.882416,311.749298,308.582581,310.071431666667,309.846161,311.126862,309.270996,310.081339666667
6.9820004,309.416077,312.39566,311.159454,310.990397,308.929291,311.005096,312.480957,310.805114666667,307.899902,308.444824,309.550201,308.631642333333
6.9840002,310.965912,311.738373,308.582184,310.428823,313.728333,309.536041,310.065735,311.110036333333,310.550079,309.58783,310.682098,310.273335666667
6.9860005,307.73407,309.543732,307.336151,308.204651,311.629364,308.818207,309.409668,309.952413,310.071594,308.913086,306.701447,308.562042333333
6.9880004,309.643555,309.549164,311.327698,310.173472333333,310.929382,309.039337,310.200104,310.056274333333,308.207733,308.431549,309.542999,308.727427
6.9900002,308.128754,309.549835,309.850098,309.176229,308.87326,314.138885,309.046295,310.686146666667,309.90387,311.715912,310.497223,310.705668333333
6.9920001,311.282776,309.116119,310.406738,310.268544333333,309.083313,310.499847,311.417267,310.333475666667,309.812988,312.502991,308.33078,310.215586333333
6.9940004,309.836029,310.716003,309.80423,310.118754,311.65152,312.19989,311.068085,311.639831666667,309.333618,310.571228,312.066986,310.657277333333
6.9960003,308.953125,307.233734,309.229889,308.472249333333,305.104279,309.921967,311.191772,308.739339333333,310.279266,309.605774,310.711823,310.198954333333
6.9980001,311.39209,311.373138,308.373779,310.379669,311.603119,308.108765,311.929504,310.547129333333,309.63147,311.023132,308.678406,309.777669333333
7.0000005,308.810028,310.973175,309.648895,309.810699333333,309.777924,308.679901,309.710602,309.389475666667,310.122681,308.738647,313.0802,310.647176
7.0020003,310.332001,309.443512,309.869415,309.881642666667,309.514893,309.330109,310.282562,309.709188,308.441925,311.030853,310.975128,310.149302
7.0040002,309.342163,308.552124,307.798889,308.564392,310.92337,309.890167,310.14325,310.318929,311.488678,308.82135,310.919128,310.409718666667
7.0060005,309.091522,311.352905,315.224365,311.889597333333,310.562988,311.123749,311.474457,311.053731333333,311.250793,308.014374,310.086304,309.783823666667
7.0080004,311.617035,310.943573,309.663025,310.741211,309.053314,308.263123,309.742584,309.019673666667,310.151581,309.373901,311.649506,310.391662666667
7.0100002,312.859772,306.875031,309.216248,309.650350333333,309.308716,309.996002,309.210266,309.504994666667,309.70993,311.661957,311.799408,311.057098333333
7.0120006,306.95282,309.370483,308.743561,308.355621333333,307.688263,308.550537,313.63324,309.957346666667,311.874573,309.739105,309.492554,310.368744
7.0140004,313.062866,309.956696,312.798889,311.939483666667,312.450897,311.499634,310.440491,311.463674,312.933685,310.167175,311.320953,311.473937666667
7.0160003,309.075714,308.450195,309.27179,308.932566333333,307.322968,310.284912,309.822479,309.143453,310.363434,310.446808,307.739441,309.516561
7.0180001,309.285645,313.106689,312.604553,311.665629,309.888519,310.737213,308.321045,309.648925666667,310.199402,310.98999,310.433105,310.540832333333
7.0200005,310.985291,308.178101,310.629517,309.930969666667,308.92511,311.563751,309.177277,309.888712666667,309.986176,310.24353,311.348083,310.525929666667
7.0220003,308.50473,309.226654,309.3461,309.025828,312.426331,308.741913,308.222626,309.796956666667,307.25885,308.720825,309.800079,308.593251333333
7.0240002,311.158508,310.201965,310.512207,310.624226666667,310.501465,308.552429,311.054138,310.036010666667,308.002991,307.936401,310.354523,308.764638333333
7.0260005,311.170532,308.829102,308.014038,309.337890666667,309.292999,310.679016,308.289673,309.420562666667,309.559631,311.950073,309.189392,310.233032
7.0280004,310.791321,309.404633,309.139282,309.778412,313.187286,312.096497,310.725708,312.003163666667,310.649109,310.117279,310.698883,310.488423666667
7.0300002,314.06131,309.330872,310.612823,311.335001666667,310.436218,309.718689,308.81662,309.657175666667,308.672729,310.293365,309.12616,309.364084666667
7.0320005,310.727753,309.39502,310.27182,310.131531,307.449707,308.643677,312.484436,309.52594,309.837433,311.261414,309.479187,310.192678
7.0340004,312.95755,310.87088,310.040649,311.289693,309.82486,310.789032,311.715546,310.776479333333,308.514099,309.634949,312.07254,310.073862666667
7.0360003,311.870056,310.002319,309.830444,310.567606333333,309.7789,309.324615,310.102386,309.735300333333,311.171295,309.634888,308.654663,309.820282
7.0380001,312.696564,305.690674,311.552368,309.979868666667,311.005096,308.69574,310.298401,309.999745666667,309.497406,310.461823,311.026215,310.328481333333
7.0400004,308.532379,309.051453,308.573975,308.719269,310.671814,309.867615,308.856995,309.798808,308.957275,312.455811,310.298737,310.570607666667
7.0420003,306.807404,308.59552,310.378235,308.593719666667,308.398682,308.320557,308.952484,308.557241,310.374847,309.71405,308.866852,309.651916333333
7.0440001,308.845673,306.296051,309.553009,308.231577666667,309.716309,307.759857,311.075378,309.517181333333,306.890533,312.112,309.281006,309.427846333333
7.0460005,307.829773,312.439362,308.263855,309.510996666667,309.254639,309.06015,308.101288,308.805359,309.317688,310.242889,312.219025,310.593200666667
7.0480003,310.780121,307.688904,309.639984,309.369669666667,310.45105,310.274933,310.883301,310.536428,312.759521,309.055817,311.537415,311.117584333333
7.0500002,309.399384,309.219208,308.265747,308.961446333333,309.267822,310.816071,313.440521,311.174804666667,312.108459,312.440948,307.9888,310.846069
7.0520005,307.048248,308.149628,310.374542,308.524139333333,311.343353,311.090302,310.18631,310.873321666667,309.828247,308.355988,307.533722,308.572652333333
7.0540004,309.2612,312.306488,310.289825,310.619171,310.321198,309.176971,310.49704,309.998403,310.75824,311.986755,311.904877,311.549957333333
7.0560002,308.606323,310.995575,310.707001,310.102966333333,308.942963,310.704865,311.266479,310.304769,310.719482,306.901337,310.715088,309.445302333333
7.0580006,308.404541,311.439362,313.215515,311.019806,313.236908,310.609528,307.501343,310.449259666667,308.029388,309.384216,311.745148,309.719584
7.0600004,310.502777,309.964172,310.730713,310.399220666667,312.714691,311.940033,308.666595,311.107106333333,309.655273,310.274811,310.07016,310.000081333333
7.0620003,310.670197,312.330475,308.937958,310.64621,309.858704,310.475433,306.60257,308.978902333333,309.91394,309.821289,309.842804,309.859344333333
7.0640001,307.808319,310.72644,309.424957,309.319905333333,311.085449,311.442169,310.933197,311.153605,312.207733,309.892395,308.555237,310.218455
7.0660005,310.241455,309.395416,308.657196,309.431355666667,308.681122,311.078461,309.317505,309.692362666667,311.494629,308.281555,309.989929,309.922037666667
7.0680003,308.205841,306.434326,311.850586,308.830251,310.583252,310.177582,310.356415,310.372416333333,308.449249,309.792969,310.255432,309.499216666667
7.0700002,312.288788,308.838867,313.860992,311.662882333333,309.777435,311.2565,311.029938,310.687957666667,309.917267,309.034607,310.367889,309.773254333333
7.0720005,308.449097,308.279724,308.305817,308.344879333333,310.789093,310.193604,308.724792,309.902496333333,311.01709,311.355316,310.527161,310.966522333333
7.0740004,310.116089,312.228912,310.881409,311.07547,311.329956,311.10376,307.673523,310.035746333333,314.177612,310.434509,308.707733,311.106618
7.0760002,308.595886,309.144592,308.442261,308.727579666667,310.083649,308.928894,306.944244,308.652262333333,310.016663,311.613464,310.925385,310.851837333333
7.0780005,311.307495,307.393463,311.069977,309.923645,309.198761,311.72821,308.445648,309.790873,310.537994,306.169281,308.221008,308.309427666667
7.0800004,307.208069,308.957581,308.080414,308.082021333333,308.253296,311.990204,310.408081,310.217193666667,309.489288,310.226929,310.572021,310.096079333333
