Time (ns),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
17.4740009,2.30226,2.28101,2.27422,2.28583,2.28698,2.32,2.26972,2.29223333333333,2.26709,2.33823,2.29731,2.30087666666667
17.4760017,2.30049,2.2793,2.27155,2.28378,2.28796,2.30746,2.26578,2.28706666666667,2.26854,2.33363,2.2982,2.30012333333333
17.4780006,2.30364,2.28582,2.27129,2.28691666666667,2.28725,2.30908,2.26087,2.28573333333333,2.27404,2.33719,2.29326,2.30149666666667
17.4800014,2.28802,2.2826,2.27144,2.28068666666667,2.28404,2.31088,2.26133,2.28541666666667,2.26693,2.33289,2.29449,2.29810333333333
17.4820004,2.29918,2.27681,2.26582,2.28060333333333,2.28562,2.30747,2.26816,2.28708333333333,2.27724,2.32836,2.29379,2.29979666666667
17.4840012,2.30896,2.2839,2.26471,2.28585666666667,2.28269,2.31781,2.2689,2.2898,2.27148,2.33673,2.30103,2.30308
17.4860001,2.30533,2.26537,2.27127,2.28065666666667,2.27959,2.31028,2.27494,2.28827,2.26943,2.32813,2.29443,2.29733
17.4880009,2.30025,2.26569,2.26592,2.27728666666667,2.28095,2.31695,2.27707,2.29165666666667,2.26984,2.33785,2.29821,2.30196666666667
17.4900017,2.31053,2.26536,2.27098,2.28229,2.28495,2.3163,2.27328,2.29151,2.27618,2.33138,2.29237,2.29997666666667
17.4920006,2.3028,2.26756,2.2683,2.27955333333333,2.28429,2.31373,2.26892,2.28898,2.27382,2.33514,2.29995,2.30297
17.4940014,2.30813,2.27278,2.27313,2.28468,2.2768,2.31087,2.2754,2.28769,2.26412,2.33409,2.30988,2.30269666666667
17.4960003,2.30323,2.26793,2.27478,2.28198,2.27576,2.30774,2.27423,2.28591,2.27619,2.33568,2.31292,2.30826333333333
17.4980011,2.30342,2.26546,2.27478,2.28122,2.28394,2.31053,2.26729,2.28725333333333,2.26646,2.33532,2.31253,2.30477
17.5,2.29876,2.26446,2.27937,2.28086333333333,2.28742,2.30854,2.26412,2.28669333333333,2.26439,2.33853,2.31321,2.30537666666667
17.5020008,2.30412,2.27018,2.27289,2.28239666666667,2.28552,2.31455,2.25944,2.28650333333333,2.27482,2.3291,2.30905,2.30432333333333
17.5040016,2.30376,2.26834,2.27935,2.28381666666667,2.28491,2.30427,2.26495,2.28471,2.2668,2.33737,2.30692,2.30369666666667
17.5060005,2.30003,2.27188,2.28252,2.28481,2.27814,2.30302,2.26381,2.28165666666667,2.26813,2.33714,2.30704,2.30410333333333
17.5080013,2.29271,2.27288,2.28029,2.28196,2.28431,2.29636,2.2654,2.28202333333333,2.26979,2.33684,2.30853,2.30505333333333
17.5100002,2.29075,2.26502,2.27224,2.27600333333333,2.27988,2.30151,2.26768,2.28302333333333,2.27751,2.33674,2.30306,2.30577
17.512001,2.28381,2.26657,2.27019,2.27352333333333,2.28368,2.30077,2.26617,2.28354,2.27847,2.33393,2.29905,2.30381666666667
17.5139999,2.29444,2.28098,2.27628,2.2839,2.28708,2.2987,2.26666,2.28414666666667,2.28235,2.32437,2.29963,2.30211666666667
17.5160007,2.297,2.27838,2.26698,2.28078666666667,2.28556,2.31013,2.26777,2.28782,2.28219,2.33085,2.30763,2.30689
17.5180016,2.29138,2.28018,2.26883,2.28013,2.2694,2.31052,2.26541,2.28177666666667,2.28346,2.3371,2.30497,2.30851
17.5200005,2.29101,2.27417,2.26337,2.27618333333333,2.27345,2.30474,2.2697,2.28263,2.27567,2.32762,2.30642,2.30323666666667
17.5220013,2.28726,2.26589,2.26579,2.27298,2.2798,2.30136,2.27691,2.28602333333333,2.28093,2.32952,2.3062,2.30555
17.5240002,2.28847,2.27018,2.26633,2.27499333333333,2.28319,2.29766,2.27302,2.28462333333333,2.28399,2.32718,2.3068,2.30599
17.526001,2.29024,2.2687,2.26115,2.27336333333333,2.28654,2.29695,2.27074,2.28474333333333,2.277,2.33277,2.30137,2.30371333333333
17.5280018,2.29004,2.26905,2.26275,2.27394666666667,2.28328,2.28787,2.26324,2.27813,2.27198,2.32902,2.29625,2.29908333333333
17.5300007,2.29201,2.26818,2.26663,2.27560666666667,2.28001,2.29387,2.2672,2.28036,2.27686,2.3333,2.30218,2.30411333333333
17.5320015,2.29531,2.27614,2.27497,2.28214,2.28869,2.28767,2.27307,2.28314333333333,2.28095,2.32761,2.29491,2.30115666666667
17.5340004,2.29692,2.26713,2.27045,2.27816666666667,2.2874,2.29907,2.27646,2.28764333333333,2.27885,2.31795,2.29949,2.29876333333333
17.5360012,2.29333,2.2711,2.27302,2.27915,2.28672,2.30039,2.27038,2.28583,2.27468,2.32772,2.30444,2.30228
17.5380001,2.30026,2.27124,2.25773,2.27641,2.28412,2.29649,2.27531,2.28530666666667,2.28039,2.32888,2.30276,2.30401
17.5400009,2.28818,2.26927,2.26588,2.27444333333333,2.28007,2.2961,2.26484,2.28033666666667,2.27827,2.32649,2.3049,2.30322
17.5420017,2.29641,2.27577,2.2624,2.27819333333333,2.2788,2.29582,2.25796,2.27752666666667,2.28334,2.32957,2.30724,2.30671666666667
17.5440006,2.29974,2.2741,2.26143,2.27842333333333,2.28605,2.29476,2.26318,2.28133,2.27908,2.32982,2.30393,2.30427666666667
17.5460014,2.29647,2.26812,2.26374,2.27611,2.27597,2.30563,2.26618,2.28259333333333,2.27024,2.33587,2.30349,2.3032
17.5480003,2.29796,2.27405,2.26099,2.27766666666667,2.27739,2.31152,2.26987,2.28626,2.27471,2.33221,2.30538,2.3041
17.5500011,2.29415,2.28462,2.26078,2.27985,2.27729,2.3005,2.26414,2.28064333333333,2.274,2.32699,2.30752,2.30283666666667
17.552,2.28022,2.27702,2.25959,2.27227666666667,2.28011,2.29599,2.27055,2.28221666666667,2.28106,2.31855,2.30549,2.3017
17.5540009,2.2782,2.27947,2.26533,2.27433333333333,2.28252,2.30221,2.27561,2.28678,2.28179,2.33424,2.29347,2.30316666666667
17.5560017,2.28592,2.27482,2.26398,2.27490666666667,2.27453,2.30171,2.27608,2.28410666666667,2.28298,2.33684,2.31176,2.31052666666667
17.5580006,2.28597,2.26529,2.2667,2.27265333333333,2.28596,2.2997,2.27822,2.28796,2.26678,2.33631,2.3093,2.30413
17.5600014,2.28725,2.27306,2.26621,2.27550666666667,2.28652,2.30712,2.28726,2.29363333333333,2.27442,2.32789,2.30947,2.30392666666667
17.5620003,2.28443,2.27239,2.26955,2.27545666666667,2.28932,2.31175,2.28532,2.29546333333333,2.27066,2.32673,2.31195,2.30311333333333
17.5640011,2.28134,2.2625,2.26957,2.27113666666667,2.29147,2.30864,2.28567,2.29526,2.27286,2.33979,2.30322,2.30529
17.566,2.28537,2.27458,2.26476,2.27490333333333,2.27918,2.30541,2.29142,2.29200333333333,2.27183,2.33457,2.29852,2.30164
17.5680008,2.2918,2.27524,2.26978,2.27894,2.27819,2.30495,2.28419,2.28911,2.26661,2.33066,2.30016,2.29914333333333
17.5700016,2.29062,2.27252,2.26646,2.27653333333333,2.28149,2.30691,2.27803,2.28881,2.27158,2.33228,2.31021,2.30469
17.5720005,2.28965,2.27132,2.26526,2.27541,2.28498,2.30474,2.26967,2.28646333333333,2.26285,2.33817,2.29693,2.29931666666667
17.5740013,2.28844,2.26679,2.26797,2.2744,2.27977,2.3066,2.28092,2.28909666666667,2.27565,2.33658,2.30296,2.30506333333333
17.5760002,2.29087,2.27929,2.2701,2.28008666666667,2.27851,2.30744,2.28256,2.28950333333333,2.27323,2.32698,2.30804,2.30275
17.578001,2.29133,2.27364,2.25933,2.27476666666667,2.27321,2.30574,2.27448,2.28447666666667,2.27538,2.34053,2.30709,2.30766666666667
17.5799999,2.29773,2.27192,2.25959,2.27641333333333,2.27333,2.30286,2.27947,2.28522,2.28484,2.33842,2.30883,2.31069666666667
17.5820007,2.29503,2.27848,2.26226,2.27859,2.27142,2.30195,2.27339,2.28225333333333,2.27119,2.33804,2.30696,2.30539666666667
17.5840015,2.30124,2.27575,2.2707,2.28256333333333,2.27057,2.29971,2.2784,2.28289333333333,2.2716,2.32969,2.30511,2.30213333333333
17.5860004,2.30206,2.2717,2.266,2.27992,2.28105,2.3094,2.27119,2.28721333333333,2.27109,2.33908,2.30273,2.3043
17.5880013,2.30986,2.27137,2.25543,2.27888666666667,2.28063,2.30313,2.2698,2.28452,2.27482,2.33443,2.30383,2.30436
17.5900002,2.30156,2.27568,2.26424,2.28049333333333,2.28313,2.30216,2.27216,2.28581666666667,2.27965,2.33625,2.30987,2.30859
17.592001,2.29398,2.2716,2.26837,2.27798333333333,2.27046,2.30161,2.27358,2.28188333333333,2.27953,2.32858,2.31329,2.30713333333333
17.5940018,2.29178,2.27882,2.26693,2.27917666666667,2.2797,2.29729,2.27344,2.28347666666667,2.27175,2.33317,2.30614,2.30368666666667
17.5960007,2.29429,2.27603,2.27287,2.28106333333333,2.27197,2.2957,2.27778,2.28181666666667,2.26933,2.34165,2.31154,2.30750666666667
17.5980015,2.28885,2.27447,2.27178,2.27836666666667,2.2707,2.29214,2.27431,2.27905,2.27847,2.32987,2.30341,2.30391666666667
17.6000004,2.29365,2.27093,2.2762,2.28026,2.26779,2.30682,2.2779,2.28417,2.27898,2.3254,2.31538,2.30658666666667
17.6020012,2.29105,2.27728,2.2665,2.27827666666667,2.26462,2.29571,2.27591,2.27874666666667,2.28135,2.3315,2.30932,2.30739
17.6040001,2.29738,2.27665,2.27276,2.28226333333333,2.26486,2.29933,2.27101,2.2784,2.28994,2.32993,2.30561,2.30849333333333
17.6060009,2.28275,2.28546,2.27517,2.28112666666667,2.26358,2.29863,2.2746,2.27893666666667,2.27921,2.33124,2.31204,2.30749666666667
17.6080017,2.28283,2.28167,2.2749,2.2798,2.26791,2.30498,2.27852,2.28380333333333,2.27183,2.32964,2.31023,2.3039
17.6100006,2.28784,2.28002,2.27068,2.27951333333333,2.25839,2.31261,2.27753,2.28284333333333,2.27486,2.33706,2.30188,2.3046
17.6120014,2.28783,2.28883,2.26903,2.28189666666667,2.26172,2.31251,2.27079,2.28167333333333,2.2716,2.34386,2.3045,2.30665333333333
17.6140003,2.30151,2.28354,2.27292,2.28599,2.26386,2.30566,2.27533,2.28161666666667,2.27259,2.34481,2.30841,2.30860333333333
17.6160011,2.28528,2.26989,2.27564,2.27693666666667,2.26037,2.31264,2.28016,2.28439,2.27508,2.3363,2.29655,2.30264333333333
17.618,2.28414,2.26923,2.27173,2.27503333333333,2.26917,2.31253,2.2813,2.28766666666667,2.26881,2.33828,2.30018,2.30242333333333
17.6200008,2.29176,2.26924,2.26033,2.27377666666667,2.26643,2.31522,2.28227,2.28797333333333,2.27924,2.34027,2.31179,2.31043333333333
17.6220016,2.29638,2.27131,2.26245,2.27671333333333,2.26993,2.31582,2.27803,2.28792666666667,2.27488,2.33119,2.30378,2.30328333333333
17.6240005,2.29057,2.27957,2.26707,2.27907,2.27357,2.31121,2.27693,2.28723666666667,2.27912,2.3342,2.3052,2.30617333333333
17.6260014,2.28426,2.27785,2.265,2.27570333333333,2.27715,2.31371,2.27276,2.28787333333333,2.27391,2.33043,2.30599,2.30344333333333
17.6280003,2.29659,2.26881,2.2716,2.279,2.27767,2.30905,2.27702,2.28791333333333,2.27763,2.33858,2.30426,2.30682333333333
17.6300011,2.28633,2.27846,2.26816,2.27765,2.28026,2.31744,2.27283,2.29017666666667,2.28072,2.33495,2.30131,2.30566
17.632,2.28728,2.27843,2.2651,2.27693666666667,2.27456,2.31182,2.26847,2.28495,2.27476,2.33491,2.2986,2.30275666666667
17.6340008,2.28555,2.27782,2.26537,2.27624666666667,2.28062,2.31622,2.27101,2.28928333333333,2.27568,2.33119,2.29268,2.29985
17.6360016,2.29257,2.27133,2.26685,2.27691666666667,2.28075,2.31449,2.27109,2.28877666666667,2.26652,2.34272,2.29995,2.30306333333333
17.6380005,2.28814,2.27637,2.26192,2.27547666666667,2.27608,2.31273,2.27747,2.28876,2.27955,2.34191,2.30014,2.3072
17.6400013,2.28989,2.27591,2.26953,2.27844333333333,2.27225,2.311,2.27318,2.28547666666667,2.27432,2.33549,2.30087,2.30356
17.6420002,2.28689,2.28376,2.2642,2.27828333333333,2.28037,2.31508,2.27456,2.29000333333333,2.27931,2.3371,2.30619,2.30753333333333
17.644001,2.29016,2.28059,2.26845,2.27973333333333,2.28435,2.312,2.2728,2.28971666666667,2.28612,2.32525,2.30837,2.30658
17.6459999,2.28573,2.27475,2.26654,2.27567333333333,2.28073,2.32091,2.27143,2.29102333333333,2.28185,2.32761,2.30134,2.3036
17.6480007,2.2843,2.27242,2.27104,2.27592,2.27653,2.32021,2.27261,2.28978333333333,2.28241,2.33171,2.30674,2.30695333333333
17.6500015,2.28344,2.27307,2.27428,2.27693,2.27754,2.3163,2.26833,2.28739,2.28112,2.33281,2.30073,2.30488666666667
17.6520004,2.28342,2.27655,2.27294,2.27763666666667,2.27321,2.3255,2.27326,2.29065666666667,2.28637,2.33357,2.29994,2.30662666666667
17.6540012,2.28458,2.27232,2.27902,2.27864,2.28347,2.32636,2.26877,2.29286666666667,2.28365,2.3303,2.30073,2.30489333333333
17.6560001,2.29276,2.27093,2.27844,2.28071,2.26802,2.32275,2.27016,2.28697666666667,2.29706,2.3341,2.30752,2.31289333333333
17.6580009,2.29164,2.27443,2.26828,2.27811666666667,2.27501,2.31429,2.27241,2.28723666666667,2.29199,2.33963,2.30869,2.31343666666667
17.6600018,2.28909,2.28029,2.27372,2.28103333333333,2.27597,2.31366,2.27237,2.28733333333333,2.28702,2.33571,2.29775,2.30682666666667
17.6620007,2.28576,2.28175,2.27542,2.28097666666667,2.27666,2.31321,2.27712,2.28899666666667,2.28994,2.32937,2.29529,2.30486666666667
17.6640015,2.29423,2.28664,2.26752,2.28279666666667,2.26361,2.3148,2.27882,2.28574333333333,2.29376,2.33326,2.30623,2.31108333333333
17.6660004,2.29495,2.27987,2.2686,2.28114,2.26521,2.31738,2.27405,2.28554666666667,2.28659,2.34047,2.30362,2.31022666666667
17.6680012,2.29507,2.28483,2.26684,2.28224666666667,2.26927,2.30585,2.27548,2.28353333333333,2.28952,2.3359,2.30896,2.31146
17.6700001,2.29452,2.28012,2.27148,2.28204,2.26878,2.30473,2.27611,2.28320666666667,2.29658,2.33355,2.30039,2.31017333333333
17.6720009,2.29009,2.27862,2.2795,2.28273666666667,2.26833,2.31529,2.27724,2.28695333333333,2.29076,2.3363,2.30585,2.31097
17.6740017,2.29078,2.28155,2.27172,2.28135,2.26291,2.31099,2.27562,2.28317333333333,2.28998,2.34165,2.29952,2.31038333333333
17.6760006,2.29102,2.28142,2.27201,2.28148333333333,2.27085,2.31248,2.26454,2.28262333333333,2.27071,2.33501,2.30233,2.30268333333333
17.6780014,2.30226,2.28677,2.27562,2.28821666666667,2.27373,2.31502,2.26848,2.28574333333333,2.27993,2.32897,2.31495,2.30795
17.6800003,2.29886,2.28585,2.27093,2.28521333333333,2.26921,2.31546,2.27122,2.28529666666667,2.27963,2.33906,2.30447,2.30772
17.6820011,2.29873,2.28424,2.26384,2.28227,2.2779,2.30746,2.27634,2.28723333333333,2.28486,2.33702,2.3065,2.30946
17.684,2.28932,2.28082,2.27744,2.28252666666667,2.28064,2.30993,2.28162,2.29073,2.28595,2.34214,2.31306,2.31371666666667
17.6860008,2.2983,2.28974,2.27224,2.28676,2.27644,2.31319,2.28524,2.29162333333333,2.27763,2.33748,2.30566,2.30692333333333
17.6880016,2.29703,2.28202,2.27204,2.28369666666667,2.2781,2.30603,2.28165,2.28859333333333,2.27392,2.33247,2.30679,2.30439333333333
17.6900005,2.29136,2.28755,2.27623,2.28504666666667,2.27386,2.30669,2.27537,2.28530666666667,2.27419,2.32727,2.30405,2.30183666666667
17.6920013,2.29659,2.28672,2.27124,2.28485,2.26376,2.3097,2.27846,2.28397333333333,2.2735,2.32957,2.31242,2.30516333333333
17.6940002,2.29503,2.27864,2.27193,2.28186666666667,2.26922,2.30515,2.27591,2.28342666666667,2.27628,2.32131,2.31399,2.30386
17.6960011,2.28816,2.28247,2.27368,2.28143666666667,2.27152,2.30428,2.27097,2.28225666666667,2.26824,2.32105,2.30428,2.29785666666667
17.698,2.30364,2.28651,2.27143,2.28719333333333,2.2777,2.29849,2.28131,2.28583333333333,2.27505,2.31905,2.30309,2.29906333333333
17.7000008,2.29406,2.29194,2.28003,2.28867666666667,2.27784,2.29645,2.27574,2.28334333333333,2.27541,2.31737,2.30032,2.2977
17.7020016,2.29362,2.28859,2.27806,2.28675666666667,2.27292,2.29811,2.27767,2.2829,2.27766,2.32064,2.29819,2.29883
17.7040005,2.29194,2.29687,2.27216,2.28699,2.27448,2.29739,2.27529,2.28238666666667,2.28034,2.3229,2.30457,2.30260333333333
17.7060013,2.29454,2.29336,2.27539,2.28776333333333,2.27885,2.30033,2.27751,2.28556333333333,2.28073,2.32004,2.3005,2.30042333333333
17.7080002,2.29317,2.29056,2.2756,2.28644333333333,2.27128,2.30244,2.27679,2.28350333333333,2.27757,2.33027,2.30291,2.30358333333333
17.710001,2.29847,2.29276,2.27574,2.28899,2.27197,2.30478,2.27752,2.28475666666667,2.27718,2.32273,2.29896,2.29962333333333
17.7119999,2.29636,2.29176,2.27305,2.28705666666667,2.28366,2.30074,2.28163,2.28867666666667,2.26813,2.32067,2.29786,2.29555333333333
17.7140007,2.30392,2.29618,2.27497,2.29169,2.28248,2.29655,2.28597,2.28833333333333,2.26014,2.31918,2.30918,2.29616666666667
17.7160015,2.30836,2.28944,2.2735,2.29043333333333,2.2864,2.29307,2.28044,2.28663666666667,2.26868,2.32532,2.31458,2.30286
17.7180004,2.30487,2.28451,2.28079,2.29005666666667,2.27589,2.3019,2.2858,2.28786333333333,2.2693,2.31957,2.30032,2.29639666666667
17.7200012,2.30375,2.29052,2.28329,2.29252,2.28552,2.30393,2.28217,2.29054,2.26178,2.33307,2.29526,2.29670333333333
17.7220001,2.29596,2.29524,2.27859,2.28993,2.27693,2.30281,2.28445,2.28806333333333,2.26571,2.33012,2.29855,2.29812666666667
17.7240009,2.29885,2.29673,2.26929,2.28829,2.2817,2.29103,2.2753,2.28267666666667,2.27767,2.33146,2.30199,2.30370666666667
17.7260017,2.29759,2.29675,2.27297,2.28910333333333,2.2797,2.29345,2.2745,2.28255,2.27723,2.32853,2.30519,2.30365
17.7280006,2.28868,2.2937,2.27628,2.28622,2.27287,2.2926,2.27939,2.28162,2.27328,2.33473,2.30785,2.30528666666667
17.7300014,2.2918,2.28846,2.27778,2.28601333333333,2.27386,2.28931,2.27845,2.28054,2.26994,2.3319,2.2974,2.29974666666667
17.7320004,2.28942,2.28732,2.27381,2.28351666666667,2.26392,2.29443,2.28574,2.28136333333333,2.28109,2.33552,2.29873,2.30511333333333
17.7340012,2.28903,2.29802,2.27386,2.28697,2.26443,2.29005,2.27878,2.27775333333333,2.28105,2.32873,2.30254,2.30410666666667
17.7360001,2.29995,2.29324,2.27716,2.29011666666667,2.27141,2.296,2.27966,2.28235666666667,2.28096,2.3321,2.31154,2.3082
17.7380009,2.29506,2.28945,2.27729,2.28726666666667,2.27755,2.29269,2.27617,2.28213666666667,2.27759,2.33392,2.30642,2.30597666666667
17.7400017,2.29419,2.29485,2.27692,2.28865333333333,2.26642,2.30124,2.27169,2.27978333333333,2.28033,2.32629,2.30602,2.30421333333333
17.7420006,2.28418,2.28954,2.2712,2.28164,2.28393,2.29134,2.271,2.28209,2.28229,2.3358,2.31086,2.30965
17.7440014,2.28965,2.29182,2.27206,2.28451,2.2828,2.29722,2.26545,2.28182333333333,2.27576,2.32896,2.31359,2.30610333333333
17.7460003,2.29371,2.29894,2.27719,2.28994666666667,2.27808,2.29683,2.26816,2.28102333333333,2.26654,2.31972,2.30512,2.29712666666667
17.7480011,2.28717,2.29675,2.26894,2.28428666666667,2.27336,2.30389,2.26711,2.28145333333333,2.27276,2.32124,2.30951,2.30117
17.75,2.28834,2.29392,2.26569,2.28265,2.28038,2.30053,2.26305,2.28132,2.27898,2.33081,2.29808,2.30262333333333
17.7520008,2.29724,2.29048,2.2605,2.28274,2.27404,2.30207,2.26756,2.28122333333333,2.283,2.32098,2.29719,2.30039
17.7540016,2.29773,2.28308,2.26422,2.28167666666667,2.27992,2.29296,2.26956,2.28081333333333,2.27548,2.32689,2.30777,2.30338
17.7560005,2.30195,2.28496,2.26284,2.28325,2.27322,2.30241,2.27679,2.28414,2.2752,2.32839,2.31252,2.30537
17.7580013,2.30047,2.28704,2.27119,2.28623333333333,2.27509,2.30248,2.27249,2.28335333333333,2.26752,2.32625,2.31197,2.30191333333333
17.7600002,2.30246,2.28598,2.27672,2.28838666666667,2.2757,2.30498,2.26829,2.28299,2.27402,2.32673,2.32212,2.30762333333333
17.762001,2.28817,2.28163,2.26926,2.27968666666667,2.26749,2.30947,2.26821,2.28172333333333,2.28502,2.33301,2.3221,2.31337666666667
17.7639999,2.29657,2.28717,2.26799,2.28391,2.27305,2.299,2.26458,2.27887666666667,2.29657,2.33561,2.31373,2.31530333333333
17.7660007,2.29665,2.28661,2.26004,2.2811,2.27223,2.30057,2.26787,2.28022333333333,2.29109,2.33721,2.31221,2.31350333333333
17.7680016,2.28807,2.27784,2.2678,2.27790333333333,2.27288,2.29054,2.27035,2.27792333333333,2.28862,2.32773,2.32229,2.31288
17.7700005,2.29273,2.28434,2.27658,2.28455,2.26995,2.29023,2.26785,2.27601,2.27692,2.3375,2.3148,2.30974
17.7720013,2.28988,2.2901,2.27922,2.2864,2.27492,2.3002,2.27066,2.28192666666667,2.27691,2.33782,2.30864,2.30779
17.7740002,2.28578,2.28631,2.27775,2.28328,2.2715,2.29371,2.26296,2.27605666666667,2.26966,2.34145,2.30677,2.30596
17.776001,2.29389,2.28236,2.26947,2.28190666666667,2.27717,2.29212,2.26668,2.27865666666667,2.26997,2.33388,2.30983,2.30456
17.7780018,2.29554,2.29366,2.27844,2.28921333333333,2.28188,2.29305,2.27848,2.28447,2.28006,2.33284,2.31029,2.30773
17.7800007,2.28526,2.28769,2.26784,2.28026333333333,2.27438,2.29341,2.27404,2.28061,2.28376,2.32979,2.30961,2.30772
17.7820015,2.28878,2.28358,2.27383,2.28206333333333,2.2856,2.30113,2.27098,2.28590333333333,2.27723,2.3305,2.30504,2.30425666666667
17.7840004,2.29407,2.28157,2.2741,2.28324666666667,2.29116,2.30182,2.27208,2.28835333333333,2.27373,2.32968,2.30983,2.30441333333333
17.7860012,2.29819,2.28585,2.27216,2.2854,2.29337,2.2995,2.27188,2.28825,2.27751,2.33525,2.30737,2.30671
17.7880001,2.31012,2.28711,2.2828,2.29334333333333,2.29792,2.29937,2.27124,2.28951,2.28185,2.32829,2.30463,2.30492333333333
17.7900009,2.30168,2.28656,2.26929,2.28584333333333,2.29505,2.30581,2.27346,2.29144,2.28689,2.33185,2.30785,2.30886333333333
17.7920017,2.29846,2.29277,2.26471,2.28531333333333,2.28884,2.29869,2.27599,2.28784,2.27638,2.3351,2.31109,2.30752333333333
17.7940006,2.28407,2.28691,2.26795,2.27964333333333,2.28601,2.30296,2.27149,2.28682,2.2729,2.33235,2.30767,2.30430666666667
17.7960014,2.28615,2.28821,2.27405,2.28280333333333,2.28226,2.30564,2.26288,2.28359333333333,2.27417,2.33852,2.30593,2.30620666666667
17.7980003,2.29596,2.28873,2.26677,2.28382,2.28541,2.30185,2.25797,2.28174333333333,2.28349,2.34277,2.30643,2.31089666666667
17.8000011,2.29522,2.28432,2.26558,2.28170666666667,2.28289,2.30346,2.25897,2.28177333333333,2.289,2.34179,2.30646,2.31241666666667
17.802,2.29427,2.27677,2.26209,2.27771,2.29045,2.29532,2.25886,2.28154333333333,2.27712,2.34653,2.3013,2.30831666666667
17.8040009,2.28608,2.28547,2.26424,2.27859666666667,2.2798,2.3056,2.25924,2.28154666666667,2.2747,2.33473,2.30766,2.30569666666667
17.8060017,2.29667,2.28292,2.26819,2.28259333333333,2.27963,2.30809,2.26216,2.28329333333333,2.27693,2.33209,2.30961,2.30621
17.8080006,2.2957,2.28628,2.26563,2.28253666666667,2.28302,2.30069,2.25245,2.27872,2.26916,2.33673,2.3113,2.30573
17.8100014,2.2922,2.29187,2.2598,2.28129,2.26753,2.30056,2.26084,2.27631,2.27813,2.33663,2.31048,2.30841333333333
17.8120003,2.29457,2.28594,2.25419,2.27823333333333,2.27254,2.30385,2.25775,2.27804666666667,2.26613,2.33244,2.32229,2.30695333333333
17.8140011,2.29659,2.28833,2.26086,2.28192666666667,2.28191,2.29804,2.26702,2.28232333333333,2.27843,2.33797,2.31901,2.31180333333333
17.816,2.29609,2.2852,2.26358,2.28162333333333,2.28771,2.29473,2.26829,2.28357666666667,2.27999,2.33388,2.31775,2.31054
17.8180008,2.29262,2.28837,2.26704,2.28267666666667,2.28855,2.30068,2.26923,2.28615333333333,2.274,2.33053,2.31051,2.30501333333333
17.8200016,2.29057,2.28418,2.2656,2.28011666666667,2.27803,2.30062,2.25953,2.27939333333333,2.27916,2.3348,2.31685,2.31027
17.8220005,2.29348,2.28653,2.26747,2.28249333333333,2.27284,2.30115,2.25827,2.27742,2.2705,2.32947,2.31325,2.30440666666667
17.8240013,2.28811,2.28579,2.26303,2.27897666666667,2.27686,2.30181,2.26052,2.27973,2.26978,2.32794,2.31402,2.30391333333333
17.8260002,2.29116,2.28611,2.26999,2.28242,2.28079,2.30013,2.26091,2.28061,2.2689,2.32849,2.31597,2.30445333333333
17.828001,2.30471,2.2784,2.27195,2.28502,2.27766,2.289,2.25595,2.27420333333333,2.26222,2.32997,2.31313,2.30177333333333
17.8299999,2.29978,2.28066,2.26774,2.28272666666667,2.27851,2.30451,2.25969,2.28090333333333,2.26918,2.33469,2.31094,2.30493666666667
17.8320007,2.2891,2.27835,2.27783,2.28176,2.28612,2.30268,2.25798,2.28226,2.27151,2.32769,2.30836,2.30252
17.8340015,2.29318,2.27119,2.26844,2.27760333333333,2.28763,2.29397,2.26225,2.28128333333333,2.26189,2.33558,2.31084,2.30277
17.8360004,2.3028,2.28313,2.27115,2.28569333333333,2.28194,2.29157,2.26528,2.27959666666667,2.26652,2.33255,2.31134,2.30347
17.8380013,2.3003,2.28773,2.27413,2.28738666666667,2.29206,2.29559,2.26207,2.28324,2.25505,2.32441,2.30787,2.29577666666667
17.8400002,2.2934,2.28554,2.26622,2.28172,2.29201,2.2886,2.26143,2.28068,2.26051,2.3214,2.30514,2.29568333333333
17.842001,2.3019,2.29251,2.26903,2.28781333333333,2.29886,2.29018,2.27198,2.28700666666667,2.26562,2.32921,2.29469,2.29650666666667
17.8440018,2.2974,2.28482,2.27097,2.28439666666667,2.2919,2.29543,2.26822,2.28518333333333,2.26266,2.32848,2.3031,2.29808
17.8460007,2.2866,2.29639,2.27852,2.28717,2.29324,2.30696,2.26184,2.28734666666667,2.26322,2.33146,2.3054,2.30002666666667
17.8480015,2.28894,2.28766,2.27216,2.28292,2.29078,2.30091,2.2656,2.28576333333333,2.27598,2.33872,2.30138,2.30536
17.8500004,2.29357,2.2906,2.26936,2.28451,2.29847,2.29793,2.273,2.2898,2.27157,2.32746,2.30512,2.30138333333333
17.8520012,2.29083,2.28318,2.27152,2.28184333333333,2.30729,2.3008,2.26109,2.28972666666667,2.26095,2.31564,2.30822,2.29493666666667
17.8540001,2.28165,2.27668,2.27793,2.27875333333333,2.30657,2.29108,2.26762,2.28842333333333,2.26195,2.31641,2.3033,2.29388666666667
17.8560009,2.28159,2.27601,2.26835,2.27531666666667,2.30431,2.2977,2.27547,2.29249333333333,2.26155,2.32627,2.30393,2.29725
17.8580017,2.2819,2.27801,2.27289,2.2776,2.29389,2.29746,2.27441,2.28858666666667,2.26193,2.32429,2.29548,2.2939
