Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
23722,-560437.25,-559366.0625,-555381.75,-558395.020833333,-559287.5,-559529.125,-558038.0625,-558951.5625,-559490.4375,-558345.4375,-560151.5,-559329.125
23724,-559373.8125,-558064.625,-558512.875,-558650.4375,-560153.25,-558574.625,-560054.8125,-559594.229166667,-556410.25,-557281.375,-559432.5,-557708.041666667
23726,-557594,-557502.75,-557381.5,-557492.75,-556147.4375,-557748.625,-560748.6875,-558214.916666667,-559163,-561959.375,-557695.1875,-559605.854166667
23728,-559483.6875,-559380.0625,-557266.125,-558709.958333333,-559055.375,-560071.625,-558408.5,-559178.5,-559666.875,-559693.0625,-560345.875,-559901.9375
23730,-559401.0625,-558473.375,-559037.75,-558970.729166667,-557930.3125,-560903.5625,-558632.0625,-559155.3125,-560530.75,-559258.75,-561192.875,-560327.458333333
23732,-558030.25,-558603.375,-558223.375,-558285.666666667,-560272,-561383.8125,-558849.625,-560168.479166667,-559684.875,-559560.25,-557883.375,-559042.833333333
23734,-560617,-555601.375,-558844.375,-558354.25,-557237.125,-558553.75,-558333.625,-558041.5,-559577,-559636.5,-558317.375,-559176.958333333
23736,-556872.25,-557029,-558567.375,-557489.541666667,-555775.375,-558530.5,-558656.3125,-557654.0625,-561404.5625,-561002.6875,-559693.625,-560700.291666667
23738,-560001.5,-559398.5625,-557093.75,-558831.270833333,-557819.125,-558100.875,-557490.125,-557803.375,-559180.5,-558558.5625,-559193.875,-558977.645833333
23740,-558228.8125,-559386.1875,-557138.875,-558251.291666667,-557496.75,-559312.375,-559697.8125,-558835.645833333,-560011.4375,-558325.25,-558881.9375,-559072.875
23742,-558246.6875,-558645.25,-559614.625,-558835.520833333,-558410.375,-558112,-560731.6875,-559084.6875,-559951.0625,-559335.75,-557437.5,-558908.104166667
23744,-557319.125,-560834,-557528.875,-558560.666666667,-559949,-559660.375,-558616.25,-559408.541666667,-563105.5,-559765,-560427,-561099.166666667
23746,-560912.0625,-558660.625,-560470.875,-560014.520833333,-560446.3125,-557689.25,-556312.625,-558149.395833333,-559335.125,-558936,-561668.25,-559979.791666667
23748,-557049,-558777.0625,-558312.25,-558046.104166667,-560409,-558318.375,-558687.75,-559138.375,-560210.875,-557594.375,-559967.625,-559257.625
23750,-559099.875,-557577.125,-556069,-557582,-559310.3125,-557405.625,-559176.875,-558630.9375,-558502.625,-561703.5625,-559520.1875,-559908.791666667
23752,-558707.1875,-558895.25,-559205.8125,-558936.083333333,-556487.0625,-559924.375,-557239.75,-557883.729166667,-558909.25,-556926.625,-559357.875,-558397.916666667
23754,-560288.875,-557195.9375,-558101.375,-558528.729166667,-560624.375,-559259.625,-557656.5625,-559180.1875,-557856,-558352.6875,-559548.6875,-558585.791666667
23756,-558646.375,-557905.375,-558915.5,-558489.083333333,-555712.375,-559674.625,-558785.3125,-558057.4375,-561830.8125,-558648.375,-558336.5,-559605.229166667
23758,-561770.375,-559724.1875,-557348.875,-559614.479166667,-556377.9375,-560916.0625,-559924.875,-559072.958333333,-559699.1875,-558030,-558758.1875,-558829.125
23760,-560394.875,-558866.375,-558121.625,-559127.625,-558994.9375,-558909.6875,-560251.5,-559385.375,-558909.625,-560156.75,-559692.375,-559586.25
23762,-560810.75,-558869.5,-557461.5,-559047.25,-559092.5,-557277.125,-555948.1875,-557439.270833333,-558934.625,-559435.25,-560642.6875,-559670.854166667
23764,-557906.1875,-556813.9375,-558122.5,-557614.208333333,-558142.75,-557051.375,-558852.375,-558015.5,-560804.25,-560500.5,-557943.75,-559749.5
23766,-560268,-556969.4375,-557715.25,-558317.5625,-557018.4375,-561596.125,-559340.6875,-559318.416666667,-557692.9375,-559078.625,-561536.0625,-559435.875
23768,-558691.75,-557706.125,-556521.375,-557639.75,-560959.4375,-561136.625,-557777,-559957.6875,-561713.6875,-558871,-559896.375,-560160.354166667
23770,-558499.375,-558141.0625,-555192.75,-557277.729166667,-559262.125,-556959.5,-557715.5,-557979.041666667,-562182.5,-562039.375,-559988.375,-561403.416666667
23772,-559276.125,-559119.375,-556850.25,-558415.25,-558582.625,-558085.25,-556917.75,-557861.875,-557402.25,-560421,-560329.6875,-559384.3125
23774,-559802,-559378.375,-556839.75,-558673.375,-561150.375,-559237.375,-557768.875,-559385.541666667,-560086.75,-560440.1875,-560353.125,-560293.354166667
23776,-560111,-559734.25,-557225.625,-559023.625,-558181.875,-557575.75,-557887.5,-557881.708333333,-558862.625,-558653.5,-557434.25,-558316.791666667
23778,-558973.25,-557220,-558267.6875,-558153.645833333,-558437.375,-557025.625,-558706.0625,-558056.354166667,-556216.3125,-560196.9375,-559712.375,-558708.541666667
23780,-559885.25,-559168.0625,-559385.5,-559479.604166667,-556942.625,-559521.5625,-558149.875,-558204.6875,-558699.75,-558545.75,-559583.6875,-558943.0625
23782,-560068,-558988.3125,-559908.875,-559655.0625,-560325.25,-559244.75,-557557.1875,-559042.395833333,-560716.3125,-558277.375,-558812.25,-559268.645833333
23784,-558881.375,-559314.375,-558838.75,-559011.5,-558143.5,-556616.5,-557784.5,-557514.833333333,-560359.375,-558527.375,-560070.5625,-559652.4375
23786,-557642.25,-556527.9375,-559476.75,-557882.3125,-560480.625,-559441.75,-557907.8125,-559276.729166667,-560810.375,-558856.5,-558980.0625,-559548.979166667
23788,-558840.3125,-558454.1875,-556651,-557981.833333333,-561458.25,-557409,-558106.9375,-558991.395833333,-558983.375,-559501.875,-558248.6875,-558911.3125
23790,-561112.9375,-557528.5,-557845.5,-558828.979166667,-561179.375,-559569.8125,-557242.6875,-559330.625,-559918.5,-561445.125,-559313.25,-560225.625
23792,-558537.25,-558575.25,-558596.75,-558569.75,-561418.375,-558707.375,-556018.625,-558714.791666667,-561788.9375,-558977.625,-559600.25,-560122.270833333
23794,-561863.4375,-558356.25,-558900.875,-559706.854166667,-560749.8125,-560194.3125,-558568.625,-559837.583333333,-559949.1875,-557830.25,-558444.75,-558741.395833333
23796,-559166.5625,-559266.4375,-558919.625,-559117.541666667,-559579.5,-557743.5625,-558099.125,-558474.0625,-560953.5,-558212.125,-558868.375,-559344.666666667
23798,-561375.75,-558638.875,-559240.4375,-559751.6875,-561331.125,-559089.375,-559324.3125,-559914.9375,-562279.5,-559976.6875,-559644.375,-560633.520833333
23800,-557564.875,-557398.25,-559544.125,-558169.083333333,-557488,-557108.375,-558275.25,-557623.875,-560706.25,-557463.25,-558406.3125,-558858.604166667
23802,-558643.625,-558190.625,-560990.875,-559275.041666667,-559118.875,-560639.9375,-560214.125,-559990.979166667,-559912.375,-559996.5625,-557968.25,-559292.395833333
23804,-558028.5625,-557619,-559677.25,-558441.604166667,-559016.75,-559324.25,-557769.625,-558703.541666667,-559374.25,-559429.1875,-561941.125,-560248.1875
23806,-558493.25,-559041.875,-558980,-558838.375,-559058.625,-557110.75,-558422.0625,-558197.145833333,-559468.5,-559870.3125,-560707.25,-560015.354166667
23808,-557690.875,-558838.0625,-557625,-558051.3125,-558632.0625,-558720.6875,-558696.6875,-558683.145833333,-558872.25,-559001.875,-560225.4375,-559366.520833333
23810,-557692.3125,-557051.375,-559847.125,-558196.9375,-559330.125,-557712.25,-557326.1875,-558122.854166667,-560726.875,-560356.25,-556896.625,-559326.583333333
23812,-560486.5,-559450.25,-559829.625,-559922.125,-561337.0625,-559905.875,-561079.25,-560774.0625,-560474.1875,-559561.875,-557229,-559088.354166667
23814,-557005.5625,-558823.5,-557702.875,-557843.979166667,-556217,-556789.875,-561250.125,-558085.666666667,-560091.75,-559418,-558052.375,-559187.375
23816,-558470.75,-559230.625,-558789.5625,-558830.3125,-560020.25,-560832.0625,-560079,-560310.4375,-559934.75,-556798.6875,-558470.875,-558401.4375
23818,-559756.875,-557812.25,-557898.6875,-558489.270833333,-559708.75,-560059.25,-558689.125,-559485.708333333,-558985.5,-558856.875,-559726.5625,-559189.645833333
23820,-558848.875,-560653.6875,-559496.875,-559666.479166667,-558208.875,-561242.625,-558819.5625,-559423.6875,-561376,-558590.125,-559591.625,-559852.583333333
23822,-558946.875,-558298.875,-559129.125,-558791.625,-556271.25,-559234,-556823.625,-557442.958333333,-561204,-560497.8125,-557052.75,-559584.854166667
23824,-560572.0625,-557335.125,-557909.625,-558605.604166667,-558023.75,-560887.8125,-557223.1875,-558711.583333333,-558680.5,-560966.25,-561190.4375,-560279.0625
23826,-559513.0625,-558580.4375,-560675.875,-559589.791666667,-561970.25,-558988.6875,-558442,-559800.3125,-560339.625,-563203.875,-558527.125,-560690.208333333
23828,-555031.25,-557910.8125,-558063.3125,-557001.791666667,-560586.3125,-557914.4375,-558915.4375,-559138.729166667,-560341.9375,-557044.125,-558111.5,-558499.1875
23830,-560198.875,-559986,-558122.625,-559435.833333333,-560315.75,-558699.4375,-557832.125,-558949.104166667,-560748.625,-558972.875,-559357.875,-559693.125
23832,-557530.625,-559758.3125,-557041.5,-558110.145833333,-557723.375,-560374.125,-559044.75,-559047.416666667,-557893.125,-562033.4375,-560074.625,-560000.395833333
23834,-559248.25,-557639.375,-560658.875,-559182.166666667,-560096.75,-561972.375,-558987.25,-560352.125,-558241.5625,-560715.5,-559173.875,-559376.979166667
23836,-557217.0625,-560721.375,-558753.5,-558897.3125,-559120.625,-559529.6875,-558070.5,-558906.9375,-560544.5,-560692.375,-560975.5,-560737.458333333
23838,-556911.5,-559366.875,-557801.125,-558026.5,-559246.5625,-560930.125,-558791.875,-559656.1875,-561623.125,-559791.375,-557186.375,-559533.625
23840,-560004.5,-557841.25,-557853.25,-558566.333333333,-560082,-556936.875,-558852.375,-558623.75,-559193.75,-559862.4375,-559039.5,-559365.229166667
23842,-557067.6875,-560571.5,-559563.25,-559067.479166667,-557342,-560989,-558824.75,-559051.916666667,-558722.625,-561973.25,-557823.8125,-559506.5625
23844,-558322.4375,-557864.625,-558793,-558326.6875,-557418.9375,-560553.125,-557753.4375,-558575.166666667,-559323.1875,-560470.875,-561053.5,-560282.520833333
23846,-558294.875,-556842.25,-558406.625,-557847.916666667,-559943,-556393.625,-557873.375,-558070,-559631.25,-561313.375,-562126.875,-561023.833333333
23848,-557017.25,-558352.5,-557600.625,-557656.791666667,-560482.6875,-558125.375,-559737.125,-559448.395833333,-559799.6875,-559652.75,-557999.125,-559150.520833333
23850,-558523.875,-560314.125,-557658.75,-558832.25,-559430,-558556.5,-558841.375,-558942.625,-558768.5625,-559953.5,-559317.875,-559346.645833333
23852,-554212.625,-558750.875,-556219.4375,-556394.3125,-561013.25,-560144.375,-558770.9375,-559976.1875,-557508.125,-558958,-558153.75,-558206.625
23854,-560496.375,-559481.75,-557747.625,-559241.916666667,-558688.4375,-557543.375,-559042.8125,-558424.875,-561220.375,-559612.0625,-559572.4375,-560134.958333333
23856,-557454.875,-558501.0625,-558652.625,-558202.854166667,-561070.0625,-556546.5625,-559887,-559167.875,-558374,-561211.8125,-559241.625,-559609.145833333
23858,-556627.9375,-557094.875,-563628.4375,-559117.083333333,-555967.6875,-558742.125,-557888.25,-557532.6875,-558468.125,-559640.3125,-560038.625,-559382.354166667
23860,-558348.9375,-557930.9375,-556796.75,-557692.208333333,-561494.375,-559976.75,-560267.3125,-560579.479166667,-560033.625,-558715.5,-559546.5,-559431.875
23862,-560017,-557532.375,-556876.875,-558142.083333333,-556273.75,-558212.25,-558108.5,-557531.5,-557686.4375,-559911.0625,-560617.5,-559405
23864,-559236.3125,-557963.875,-555050.25,-557416.8125,-557940.375,-556828.8125,-558176,-557648.395833333,-559184.5,-558238.375,-561673.3125,-559698.729166667
23866,-557945.0625,-557252.75,-558859.375,-558019.0625,-560819.625,-560187.125,-559804.4375,-560270.395833333,-559641.875,-560145.875,-557161.875,-558983.208333333
23868,-558824.375,-558242.5,-560428.875,-559165.25,-558748.1875,-557412.625,-561499.0625,-559219.958333333,-560339.375,-561618.6875,-558150.1875,-560036.083333333
23870,-559018.5625,-558771,-561015.5,-559601.6875,-558127.625,-559433.375,-560465.9375,-559342.3125,-559336.875,-559115.4375,-559283.125,-559245.145833333
23872,-558708.8125,-559860.0625,-557702.75,-558757.208333333,-560694.125,-557545.125,-559454.8125,-559231.354166667,-560275.875,-560808.6875,-560471.75,-560518.770833333
23874,-556845.6875,-558364.6875,-559101.3125,-558103.895833333,-560955.75,-559605,-557162.6875,-559241.145833333,-558643,-560728.0625,-560467,-559946.020833333
23876,-560564.5,-557743.625,-557881.125,-558729.75,-559719.75,-558879.125,-556518,-558372.291666667,-559570.1875,-558794.1875,-559760.5625,-559374.979166667
23878,-555682.25,-558940.75,-559729.125,-558117.375,-557782.9375,-559271.75,-560195,-559083.229166667,-560490,-558651,-560008.0625,-559716.354166667
23880,-558249.375,-558309.25,-556316.3125,-557624.979166667,-559606.625,-558297.5,-559296.4375,-559066.854166667,-558436.9375,-559623.3125,-558389.5,-558816.583333333
23882,-559662.125,-556188,-558550.8125,-558133.645833333,-557993.125,-558873.125,-557654.5625,-558173.604166667,-560972.1875,-560094.25,-556429.625,-559165.354166667
23884,-559292.875,-557306.75,-558536.375,-558378.666666667,-557836.75,-558335.4375,-557413,-557861.729166667,-558075.3125,-559742.4375,-557975.75,-558597.833333333
23886,-558682.125,-557310.875,-558425.875,-558139.625,-558445.75,-558449.5,-559338.4375,-558744.5625,-559186.3125,-559330.1875,-557985.75,-558834.083333333
23888,-559211.8125,-558810.125,-557297.375,-558439.770833333,-559575.75,-560316.625,-559819.8125,-559904.0625,-559664.75,-557548.5,-560712.75,-559308.666666667
23890,-560479.25,-557923.3125,-560248.25,-559550.270833333,-558197,-558476.5,-558573.0625,-558415.520833333,-558566.0625,-560563,-558440.1875,-559189.75
23892,-559476.875,-556695.25,-559059.5,-558410.541666667,-559376.4375,-559037.25,-557243.8125,-558552.5,-558238.75,-559603.75,-558961.8125,-558934.770833333
23894,-557575.125,-558149.5625,-558910.25,-558211.645833333,-560479.875,-559600.375,-558721.625,-559600.625,-559014.125,-559537.5625,-560563.9375,-559705.208333333
23896,-559973.8125,-557241.1875,-555804.375,-557673.125,-557321.25,-558637,-558520.875,-558159.708333333,-559692.875,-559523.5,-560497.875,-559904.75
23898,-560498,-556321.6875,-559066.125,-558628.604166667,-557881.625,-558427.25,-559303.375,-558537.416666667,-559847.5,-559441.8125,-559986.125,-559758.479166667
23900,-556567.25,-558080,-557643.375,-557430.208333333,-558449,-558857.75,-559170,-558825.583333333,-558339,-560680.625,-560473.6875,-559831.104166667
23902,-559785.375,-557778.125,-559829.875,-559131.125,-560045.1875,-558826.8125,-557051.75,-558641.25,-561773.875,-558827.25,-558980.75,-559860.625
23904,-557711.375,-558227.0625,-557415.375,-557784.604166667,-559234,-559571.4375,-560660.25,-559821.895833333,-560373.25,-557757.5,-556903.375,-558344.708333333
23906,-557810.125,-559213.5,-558373.25,-558465.625,-559331.75,-560949.75,-557114,-559131.833333333,-559049.25,-560184.0625,-561915.3125,-560382.875
23908,-560010.4375,-560071.375,-556399.375,-558827.0625,-559276.4375,-557453.0625,-558881.9375,-558537.145833333,-560900.9375,-560647.0625,-557718.5625,-559755.520833333
23910,-558339.9375,-556619.75,-556079.5,-557013.0625,-561726.875,-559455.5625,-558277.875,-559820.104166667,-558428.9375,-557619.5625,-559146.75,-558398.416666667
23912,-557673.3125,-555668.25,-558655.375,-557332.3125,-561201.1875,-556524.25,-561346.0625,-559690.5,-561476.5625,-561514,-558081.125,-560357.229166667
23914,-558435.25,-557894.6875,-556593.375,-557641.104166667,-561445.5,-561662.625,-558518.375,-560542.166666667,-557893.625,-559284.875,-558318.25,-558498.916666667
23916,-561035,-559026,-559908.125,-559989.708333333,-558208.375,-561470.6875,-558912.375,-559530.479166667,-559618.9375,-560384.25,-560581.3125,-560194.833333333
23918,-557704,-559051.375,-559424.75,-558726.708333333,-558292.5,-559607.6875,-557420.6875,-558440.291666667,-556820.875,-558823.1875,-559958.625,-558534.229166667
23920,-560434.625,-558445,-558791.375,-559223.666666667,-559073.5,-559376.75,-559482,-559310.75,-560790.8125,-559521.875,-561845.875,-560719.520833333
23922,-557845.25,-556529.625,-558738.625,-557704.5,-556800.5,-559139.5,-559073.5625,-558337.854166667,-561193.0625,-560717.25,-560287.1875,-560732.5
23924,-558107.875,-559267.375,-558614.9375,-558663.395833333,-558727.125,-559169.0625,-559119.75,-559005.3125,-557407.875,-558638.75,-557572.5,-557873.041666667
23926,-560425.5,-558753.625,-559302.875,-559494,-555008.1875,-561112.25,-560436.5,-558852.3125,-563198.3125,-560744.25,-559370.25,-561104.270833333
23928,-559923.625,-557330.6875,-557362.25,-558205.520833333,-558186.375,-557513.9375,-559452.5625,-558384.291666667,-560362.25,-558064.375,-558497.8125,-558974.8125
23930,-559053.4375,-559969.5,-558048.25,-559023.729166667,-557577.375,-559620.875,-556503.5625,-557900.604166667,-558720.875,-558988.3125,-561794.875,-559834.6875
23932,-557902.375,-558758.9375,-559338.625,-558666.645833333,-559736.875,-559938.125,-557983,-559219.333333333,-558791.75,-559886.5,-558705.375,-559127.875
23934,-557330.5625,-560335.625,-557458.625,-558374.9375,-558865.25,-557904.0625,-558818.5,-558529.270833333,-560714.75,-561686.0625,-561289.375,-561230.0625
23936,-559641.4375,-558968.75,-558479.0625,-559029.75,-560932.6875,-560206.25,-557215.75,-559451.5625,-559201.4375,-560372.9375,-559513.375,-559695.916666667
23938,-559661.8125,-561118.375,-561608,-560796.0625,-560910.25,-558667.75,-561026.1875,-560201.395833333,-559592,-559960.625,-557005.5625,-558852.729166667
23940,-560967.0625,-558849.0625,-558323.125,-559379.75,-559698.25,-559297.625,-559311.5625,-559435.8125,-558804.875,-559297.75,-558247.375,-558783.333333333
23942,-559218.75,-560616.0625,-558302.75,-559379.1875,-557485.625,-559543,-558441.375,-558490,-557966.5625,-558082.3125,-559442.5625,-558497.145833333
23944,-558403.6875,-558889.75,-560373.8125,-559222.416666667,-558032.875,-560453.875,-559546.8125,-559344.520833333,-559502.6875,-557592.625,-557673.25,-558256.1875
23946,-557038.875,-559411.4375,-558626.5,-558358.9375,-558086.5625,-559024.6875,-559822.4375,-558977.895833333,-561290,-560089.875,-559234.3125,-560204.729166667
23948,-558531.1875,-559295.875,-560211.125,-559346.0625,-560549.375,-560838.5,-557409.125,-559599,-560625.125,-559547.125,-559558.5,-559910.25
23950,-559343.3125,-559369.125,-558447.9375,-559053.458333333,-557521.625,-557987.25,-557840.75,-557783.208333333,-559491.0625,-560799.5,-559238.5,-559843.020833333
23952,-557240.75,-561131.5625,-558122.875,-558831.729166667,-560769.5,-557570.25,-557495.4375,-558611.729166667,-559308.125,-558558.9375,-560408.875,-559425.3125
23954,-557880.625,-556978.5,-558250.5,-557703.208333333,-561042.6875,-559258.75,-561100.5,-560467.3125,-557796.5,-559545.8125,-558695,-558679.104166667
23956,-559527.75,-560036.6875,-557250.25,-558938.229166667,-559034.6875,-558395.0625,-558585.375,-558671.708333333,-558823.75,-559510.1875,-559149.375,-559161.104166667
23958,-557218.25,-558190.9375,-558727,-558045.395833333,-558192.875,-559895.75,-558947.6875,-559012.104166667,-561259,-559703.1875,-558956,-559972.729166667
23960,-558274.1875,-556867.875,-557781,-557641.020833333,-559138.3125,-560738.4375,-559627,-559834.583333333,-558847.5,-559799.875,-560554.125,-559733.833333333
23962,-557963.875,-559276.8125,-559012.0625,-558750.916666667,-558525.125,-558474.125,-557631.5,-558210.25,-559274.8125,-560184.0625,-561401.375,-560286.75
23964,-557619.875,-557982.5,-558108.75,-557903.708333333,-559321.4375,-561368.4375,-558582,-559757.291666667,-559318.4375,-557561.875,-558672.8125,-558517.708333333
23966,-559969.375,-558267.1875,-557623.1875,-558619.916666667,-558079.875,-561723.375,-557097.5,-558966.916666667,-558928.1875,-558379.375,-559466.625,-558924.729166667
23968,-558864.0625,-560465.875,-557147,-558825.645833333,-559923.3125,-557177.0625,-555812.875,-557637.75,-559036.8125,-559013.4375,-560411.375,-559487.208333333
23970,-559094.625,-560614.25,-558499.5,-559402.791666667,-559527.875,-558993.625,-557006.5,-558509.333333333,-559410.25,-561279.125,-557124.8125,-559271.395833333
23972,-558388.75,-558412.25,-556891.75,-557897.583333333,-559715.8125,-557448,-559496.375,-558886.729166667,-557886.25,-560504.3125,-558584.1875,-558991.583333333
23974,-558873.9375,-555335.6875,-556963.625,-557057.75,-557361.875,-557223.375,-560070.0625,-558218.4375,-562630.3125,-561279.6875,-559299.3125,-561069.770833333
23976,-558833.875,-558671,-559029.75,-558844.875,-560846.25,-557649.6875,-560093.1875,-559529.708333333,-559234.25,-561873.875,-557622.125,-559576.75
23978,-558611.0625,-557252,-558126.5625,-557996.541666667,-559606.75,-557844.6875,-558450.625,-558634.020833333,-560064.875,-560137.125,-559656.9375,-559952.979166667
23980,-556759.5,-558772.375,-556322.75,-557284.875,-559718.4375,-557682.875,-559563.75,-558988.354166667,-558546,-557723.875,-561670.5625,-559313.479166667
23982,-559473.25,-556171.125,-558156.75,-557933.708333333,-558517.125,-559512.5,-558938.5625,-558989.395833333,-557879.75,-560629.5,-559995.875,-559501.708333333
23984,-554759.625,-556685.375,-559424.5,-556956.5,-558034.625,-559654.5625,-558910.0625,-558866.416666667,-556834.6875,-557582.1875,-559778.75,-558065.208333333
23986,-557127.375,-557776.8125,-560391.4375,-558431.875,-557749.1875,-559483.25,-560987,-559406.479166667,-560523.6875,-561430.1875,-558734.375,-560229.416666667
23988,-559320.0625,-560501.375,-557690.25,-559170.5625,-557529.4375,-559887.625,-560731.375,-559382.8125,-558069.375,-558126.875,-558185.125,-558127.125
23990,-558783,-559828.6875,-556390.875,-558334.1875,-559610.4375,-559509.125,-558676.25,-559265.270833333,-559780.4375,-560799.6875,-559673,-560084.375
23992,-558964.6875,-558977.9375,-558346.75,-558763.125,-558619.3125,-559397.375,-560579.5,-559532.0625,-560262.875,-560270.3125,-559183.375,-559905.520833333
23994,-558874.8125,-558434.75,-557231.5625,-558180.375,-558989.1875,-558691.125,-560295.25,-559325.1875,-559773.125,-559890.75,-560790.1875,-560151.354166667
23996,-559803.0625,-557479.625,-558146.25,-558476.3125,-560766.1875,-557566.4375,-559779.875,-559370.833333333,-560370.3125,-558653,-559959.6875,-559661
23998,-560456.25,-557735.4375,-557641.625,-558611.104166667,-558657.5625,-558262.5625,-556926.75,-557948.958333333,-558252.3125,-559991.8125,-558459.875,-558901.333333333
24000,-558460.375,-557574.375,-558668.875,-558234.541666667,-558664.125,-558694.5,-559386.875,-558915.166666667,-559782.75,-560222.375,-559906.3125,-559970.479166667
24002,-556687.1875,-555630.625,-558036.75,-556784.854166667,-558670,-559958.75,-559216.375,-559281.708333333,-557964.875,-561579.6875,-560292.25,-559945.604166667
24004,-558864.625,-556233.5,-559760,-558286.041666667,-559653.1875,-559663,-558272.375,-559196.1875,-558828.0625,-557572.875,-559398.25,-558599.729166667
24006,-558070.5,-558521.125,-557990.375,-558194,-558683,-559333.1875,-558361,-558792.395833333,-562743.75,-560545.8125,-560673.9375,-561321.166666667
24008,-557327.875,-557010.375,-557718.125,-557352.125,-558887.375,-557271.25,-557862.75,-558007.125,-560846.125,-559566,-556965,-559125.708333333
24010,-559412.9375,-558826.25,-560563.625,-559600.9375,-561571.625,-557001,-559151.125,-559241.25,-558022.8125,-561786.375,-557784.0625,-559197.75
24012,-559071.1875,-560167.8125,-559786.75,-559675.25,-558764,-557883.75,-557457.3125,-558035.020833333,-558829.75,-559959.25,-558743.6875,-559177.5625
24014,-559493.625,-558397.375,-556484.125,-558125.041666667,-559055.375,-558135.25,-559834,-559008.208333333,-559842.375,-560160.375,-560932.5,-560311.75
24016,-556686.75,-558824.6875,-556791.625,-557434.354166667,-559476.875,-558183.125,-558684.75,-558781.583333333,-560692.25,-558997.5,-560796.5,-560162.083333333
24018,-559920.875,-560231.6875,-558480.625,-559544.395833333,-558648.8125,-558014.0625,-557376.875,-558013.25,-559988.5625,-561677.5,-559226.25,-560297.4375
24020,-559685,-557566.625,-558406.1875,-558552.604166667,-558373.0625,-559074,-559201.9375,-558883,-559358.75,-559220.25,-560017.875,-559532.291666667
24022,-557843.6875,-558010.625,-557712.625,-557855.645833333,-559194.75,-558261.375,-557910.75,-558455.625,-559394.125,-558902.625,-557218.75,-558505.166666667
24024,-558282,-557384.5,-559430.75,-558365.75,-558397.1875,-559135.375,-558078.5625,-558537.041666667,-557820.75,-559393.625,-559311.875,-558842.083333333
24026,-559842.125,-557840.9375,-558090.625,-558591.229166667,-559523.1875,-558702.3125,-558074.9375,-558766.8125,-560533.375,-558627.3125,-556549.125,-558569.9375
24028,-559432.9375,-558608.25,-559041.375,-559027.520833333,-557254.4375,-559487.125,-559316.125,-558685.895833333,-557070.75,-560151.5,-557503,-558241.75
24030,-557817.6875,-558981.0625,-557167.75,-557988.833333333,-558386.1875,-559115.125,-556633.9375,-558045.083333333,-561098.625,-558610.875,-556535,-558748.166666667
24032,-557599.6875,-559937.75,-556076.5,-557871.3125,-561625.1875,-560750.25,-556751,-559708.8125,-556919.3125,-561145.875,-559551.875,-559205.6875
24034,-560449.75,-560238.25,-556415.875,-559034.625,-559473.125,-557479.125,-560205.3125,-559052.520833333,-557356.875,-559365.25,-561014.8125,-559245.645833333
24036,-558400.5625,-557129.625,-558366.625,-557965.604166667,-558793.125,-556201,-556848.125,-557280.75,-559773.3125,-562761.3125,-559010.5,-560515.041666667
24038,-557209.9375,-558851.125,-558668.5,-558243.1875,-559928.875,-559691.875,-558036.5,-559219.083333333,-557601.5625,-561528.875,-560473.25,-559867.895833333
24040,-555919.875,-558849.1875,-557650.25,-557473.104166667,-559555.8125,-557385,-558728.25,-558556.354166667,-559540.4375,-559549.25,-557540.6875,-558876.791666667
24042,-557081.125,-555516.125,-558937.8125,-557178.354166667,-559032.1875,-561923.375,-559600.75,-560185.4375,-560204.75,-559370.125,-558835.6875,-559470.1875
24044,-558423.625,-557364.125,-560675.375,-558821.041666667,-558945.375,-559931.6875,-558203.875,-559026.979166667,-561250.5,-561587.9375,-559572.9375,-560803.791666667
24046,-558143.25,-558254.75,-560036.125,-558811.375,-560031.4375,-560595,-559524.625,-560050.354166667,-556757.6875,-558558.125,-559396.5,-558237.4375
24048,-558525.125,-559601.3125,-558648.9375,-558925.125,-556694.3125,-560580.25,-559562.6875,-558945.75,-561954.1875,-558889.5625,-560464.625,-560436.125
24050,-558596.875,-559318.0625,-555756,-557890.3125,-560143.1875,-557534.9375,-558610.8125,-558762.979166667,-560162.1875,-560101.6875,-559715.8125,-559993.229166667
24052,-559595.375,-558924.5,-558436.375,-558985.416666667,-558391.375,-561036.75,-557152.625,-558860.25,-557293.625,-558848.5,-559580.4375,-558574.1875
24054,-559804.375,-559705.625,-558258.75,-559256.25,-557173.75,-557585.75,-557305.625,-557355.041666667,-560540.1875,-557398,-561163.4375,-559700.541666667
24056,-558876.375,-557159.125,-561104.375,-559046.625,-558519.3125,-558982.625,-556053.625,-557851.854166667,-560385.1875,-559004.25,-559015.8125,-559468.416666667
24058,-558927.5,-558004.5625,-557066.25,-557999.4375,-558829.0625,-558440.25,-559238.9375,-558836.083333333,-558748.6875,-558592.8125,-558818.0625,-558719.854166667
24060,-559038.125,-556772.8125,-556986.375,-557599.104166667,-556650.4375,-557904.5625,-560595.125,-558383.375,-558626.75,-561780.5625,-561739.1875,-560715.5
24062,-558462.6875,-557681.75,-558419.5625,-558188,-558743.5625,-558220.5,-558210.875,-558391.645833333,-559132.5,-559062.6875,-560365.5625,-559520.25
24064,-557258.375,-560687.125,-557319.3125,-558421.604166667,-560593.25,-560702.25,-558620.25,-559971.916666667,-558104.625,-559766.625,-559703.25,-559191.5
