Time (ps),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
29628,205.821,201.463,195.267,200.850333333333,198.664,197.796,198.334,198.264666666667,207.303,197.282,202.533,202.372666666667
29630,206.026,198.144,196.055,200.075,199.985,197.231,197.945,198.387,210.358,194.256,200.777,201.797
29632,202.827,200.141,194.652,199.206666666667,199.724,201.851,194.839,198.804666666667,205.913,193.428,205.638,201.659666666667
29634,205.19,198.397,195.323,199.636666666667,199.821,199.299,198.135,199.085,208.231,195.351,205.008,202.863333333333
29636,201.666,200.074,194.887,198.875666666667,199.891,199.679,195.414,198.328,204.881,196.946,203.717,201.848
29638,204.36,199.851,194.755,199.655333333333,202.68,201.352,195.741,199.924333333333,202.076,197.42,202.408,200.634666666667
29640,205.052,201.647,196.375,201.024666666667,202.051,199.627,192.62,198.099333333333,205.704,196.06,205.085,202.283
29642,204.753,198.245,199.801,200.933,200.376,199.949,194.99,198.438333333333,207.286,195.53,201.107,201.307666666667
29644,200.59,198.666,194.253,197.836333333333,200.444,202.96,193.621,199.008333333333,208.484,198.703,202.821,203.336
29646,201.387,198.969,195.604,198.653333333333,200.447,200.089,196.653,199.063,203.518,199.452,201.861,201.610333333333
29648,201.327,198.287,194.945,198.186333333333,203.731,198.842,196.32,199.631,207.445,196.989,200.495,201.643
29650,202.331,200.082,197.517,199.976666666667,203.959,202.19,198.197,201.448666666667,205.487,197.823,205.95,203.086666666667
29652,199.748,199.303,197.043,198.698,202.045,198.112,196.872,199.009666666667,205.513,197.943,203.09,202.182
29654,201.233,199.111,195.197,198.513666666667,199.621,198.939,195.919,198.159666666667,207.788,196.065,202.266,202.039666666667
29656,199.407,196.214,195.281,196.967333333333,198.496,199.186,195.035,197.572333333333,204.36,196.288,197.551,199.399666666667
29658,201.859,199.536,193.841,198.412,200.028,200.685,195.283,198.665333333333,202.992,195.826,200.66,199.826
29660,202.122,194.989,196.269,197.793333333333,199.573,203.265,193.687,198.841666666667,207.32,193.851,200.629,200.6
29662,200.306,198.337,196.544,198.395666666667,201.866,199.484,194.904,198.751333333333,206.159,196.85,200.397,201.135333333333
29664,199.216,198.603,194.565,197.461333333333,199.051,200.858,195.181,198.363333333333,203.87,195.533,200.84,200.081
29666,198.966,198.109,195.173,197.416,200.751,202.048,194.615,199.138,204.828,196.471,201.791,201.03
29668,200.243,195.935,194.448,196.875333333333,200.116,198.063,194.105,197.428,204.936,195.801,197.874,199.537
29670,202.803,197.68,195.659,198.714,199.387,201.232,197.496,199.371666666667,204.015,193.855,199.838,199.236
29672,202.489,194.555,195.593,197.545666666667,194.863,199.555,198.629,197.682333333333,202.49,196.025,197.532,198.682333333333
29674,202.242,197.1,194.59,197.977333333333,196.587,202.881,199.489,199.652333333333,203.273,197.18,198.401,199.618
29676,201.06,199.181,196.488,198.909666666667,198.933,199.216,194.856,197.668333333333,201.803,198.257,200.459,200.173
29678,204.089,195.782,195.112,198.327666666667,199.473,202.38,196.866,199.573,202.291,195.187,202.216,199.898
29680,202.908,198.153,195.629,198.896666666667,200.913,198.974,197.185,199.024,204.335,195.961,201.286,200.527333333333
29682,203.088,197.162,196.657,198.969,200.809,201.974,196.951,199.911333333333,200.173,193.52,203.058,198.917
29684,203.636,198.216,193.817,198.556333333333,200.591,203.491,195.7,199.927333333333,202.176,194.335,201.765,199.425333333333
29686,203.512,196.878,195.726,198.705333333333,198.583,200.483,199.851,199.639,202.621,196.192,201.417,200.076666666667
29688,203.103,197.143,195.219,198.488333333333,201.136,203.674,197.971,200.927,203.391,198.414,201.926,201.243666666667
29690,202.863,201.444,193.486,199.264333333333,202.629,201.35,197.491,200.49,203.253,194.485,202.931,200.223
29692,202.051,198.925,193.12,198.032,199.168,202.012,195.349,198.843,204.082,197.685,203.642,201.803
29694,198.729,200.374,194.704,197.935666666667,200.989,201.725,198.151,200.288333333333,203.513,197.637,200.704,200.618
29696,199.629,199.002,192.871,197.167333333333,202.02,205.09,195.872,200.994,202.638,197.787,200.396,200.273666666667
29698,200.675,201.002,194.457,198.711333333333,199.937,199.636,194.106,197.893,202.912,198.459,200.206,200.525666666667
29700,202.724,199.332,194.665,198.907,199.321,202.103,197.556,199.66,204.695,197.995,200.495,201.061666666667
29702,200.065,202.634,195.911,199.536666666667,199.882,198.846,197.198,198.642,203.66,198.308,201.623,201.197
29704,202.127,200.345,197.882,200.118,201.161,201.281,199.626,200.689333333333,203.728,195.715,200.137,199.86
29706,200.232,199.979,194.821,198.344,200.109,200.316,198.153,199.526,201.976,194.852,199.39,198.739333333333
29708,198.673,201.283,197.761,199.239,201.727,200.568,197.984,200.093,203.795,198.633,199.916,200.781333333333
29710,200.496,198.85,198.231,199.192333333333,200.499,200.173,199.9,200.190666666667,201.633,197.142,203.104,200.626333333333
29712,201.336,201.238,195.252,199.275333333333,199.735,197.484,197.442,198.220333333333,202.866,199.409,201.994,201.423
29714,200.818,200.24,196.046,199.034666666667,199.831,199.433,198.158,199.140666666667,202.787,198.751,199.507,200.348333333333
29716,200.487,197.751,198.225,198.821,200.201,200.686,196.714,199.200333333333,202.784,199.021,202.568,201.457666666667
29718,200.198,200.144,197.825,199.389,199.934,200.636,196.38,198.983333333333,203.828,199.149,202.333,201.77
29720,201.449,195.874,196.529,197.950666666667,202.348,199.072,195.242,198.887333333333,203.831,198.529,202.335,201.565
29722,198.253,197.558,195.784,197.198333333333,201.369,201.486,195.752,199.535666666667,202.814,200.094,201.746,201.551333333333
29724,200.871,199.362,198.07,199.434333333333,200.594,202.156,193.97,198.906666666667,200.685,199.143,203.788,201.205333333333
29726,198.652,200.992,196.351,198.665,199.419,201.749,198.249,199.805666666667,205.726,198.834,203.438,202.666
29728,201.065,199.776,192.726,197.855666666667,198.971,202.954,195.521,199.148666666667,201.363,197.319,202.579,200.420333333333
29730,199.18,201.811,195.426,198.805666666667,200.073,199.575,196.253,198.633666666667,204.242,196.409,201.833,200.828
29732,201.537,199.39,199.603,200.176666666667,201.266,201.565,195.763,199.531333333333,205.722,195,204.001,201.574333333333
29734,200.434,198.255,196.124,198.271,197.172,201.568,196.098,198.279333333333,201.466,196.106,202.91,200.160666666667
29736,200.598,201.396,197.578,199.857333333333,198.615,195.986,194.189,196.263333333333,200.138,195.957,199.946,198.680333333333
29738,201.546,201.943,193.068,198.852333333333,197.835,199.676,194.047,197.186,201.052,196.356,202.469,199.959
29740,199.732,200.764,193.969,198.155,199.477,199.101,196.208,198.262,200.436,195.762,199.506,198.568
29742,202.015,199.946,195.416,199.125666666667,198.319,198.981,194.263,197.187666666667,202.141,196.384,202.637,200.387333333333
29744,201.735,200.923,194.967,199.208333333333,198.125,197.964,193.42,196.503,202.331,193.822,202.78,199.644333333333
29746,204.378,200.448,194.701,199.842333333333,197.537,197.37,195.224,196.710333333333,201.793,193.901,204.683,200.125666666667
29748,202.706,201.985,197.93,200.873666666667,198.307,195.722,194.86,196.296333333333,201.799,195.081,201.986,199.622
29750,199.926,199.926,196.869,198.907,198.042,198.358,197.11,197.836666666667,199.163,197.473,201.896,199.510666666667
29752,202.284,197.982,195.774,198.68,198.945,197.305,197.42,197.89,202.431,197.486,202.167,200.694666666667
29754,201.988,197.338,195.414,198.246666666667,202.3,200.468,195.545,199.437666666667,200.226,198.333,202.487,200.348666666667
29756,202.194,197.07,195.836,198.366666666667,198.367,200.284,196.867,198.506,202.852,197.655,200.889,200.465333333333
29758,202.449,200.12,196.987,199.852,198.821,198.644,199.316,198.927,203.415,197.849,203.345,201.536333333333
29760,201.856,198.957,192.883,197.898666666667,198.616,200.671,197.587,198.958,204.197,198.95,200.899,201.348666666667
29762,200.406,196.331,196.25,197.662333333333,199.766,202.125,196.824,199.571666666667,201.96,198.049,203.611,201.206666666667
29764,199.355,199.355,196.27,198.326666666667,200.406,200.895,198.765,200.022,204.478,196.095,204.313,201.628666666667
29766,199.356,199.334,197.695,198.795,201.712,200.183,195.047,198.980666666667,200.872,197.502,204.842,201.072
29768,202.042,196.79,198.283,199.038333333333,201.981,203.341,195.955,200.425666666667,201.215,200.311,202.124,201.216666666667
29770,204.178,198.848,198.308,200.444666666667,203.043,201.253,197.633,200.643,202.106,200.232,203.904,202.080666666667
29772,203.038,197.277,195.054,198.456333333333,201.924,197.828,195.283,198.345,204.249,197.633,201.592,201.158
29774,202.046,198.615,196.412,199.024333333333,199.173,198.453,195.635,197.753666666667,199.843,198.128,202.899,200.29
29776,200.812,199.728,196.359,198.966333333333,197.339,196.648,195.978,196.655,203.654,197.952,201.709,201.105
29778,204.71,200.131,197.953,200.931333333333,201.252,196.863,196.196,198.103666666667,203.983,198.059,201.011,201.017666666667
29780,201.882,199.904,194.867,198.884333333333,199.789,198.398,197.22,198.469,203.843,198.886,203.253,201.994
29782,201.816,199.493,194.093,198.467333333333,200.632,195.493,196.224,197.449666666667,198.947,196.501,204.696,200.048
29784,202.847,197.444,195.56,198.617,199.484,195.327,196.049,196.953333333333,200.089,196.647,200.754,199.163333333333
29786,204.44,201.112,195.742,200.431333333333,199.774,195.881,196.04,197.231666666667,199.589,197.445,203.263,200.099
29788,202.454,200.973,195.554,199.660333333333,198.629,194.887,193.93,195.815333333333,201.201,196.594,200.079,199.291333333333
29790,204.335,199.292,196.294,199.973666666667,197.978,192.662,195.395,195.345,203.297,195.799,202.005,200.367
29792,203.156,199.431,196.803,199.796666666667,197.33,194.056,194.257,195.214333333333,202.573,194.314,202.763,199.883333333333
29794,204.389,198.548,197.097,200.011333333333,198.629,197.748,192.992,196.456333333333,202.876,194.103,200.648,199.209
29796,207.203,197.821,196.582,200.535333333333,200.532,197.001,193.595,197.042666666667,207.025,195.593,198.583,200.400333333333
29798,205.512,199.788,197.024,200.774666666667,198.874,198.802,197.22,198.298666666667,203.574,196.46,200.854,200.296
29800,204.399,201.326,199.837,201.854,197.918,196.161,197.16,197.079666666667,207.162,196.145,201.404,201.570333333333
29802,203.021,199.311,197.103,199.811666666667,200.352,196.866,197.751,198.323,205.444,190.79,201.148,199.127333333333
29804,204.028,199.851,195.869,199.916,199.328,199.223,196.42,198.323666666667,205.261,196.12,199.565,200.315333333333
29806,202.85,198.262,199.558,200.223333333333,198.296,198.517,194.565,197.126,204.63,194.798,200.341,199.923
29808,202.528,198.804,196.391,199.241,200.742,197.962,195.755,198.153,201.615,198.21,199.237,199.687333333333
29810,202.3,199.335,199.407,200.347333333333,200.479,200.804,196.678,199.320333333333,203.102,196.499,199.019,199.54
29812,205.603,201.127,198.008,201.579333333333,199.205,199.363,195.339,197.969,203.536,196.306,200.142,199.994666666667
29814,201.068,199.503,197.765,199.445333333333,202.326,201.242,191.457,198.341666666667,204.949,198.825,203.697,202.490333333333
29816,202.158,199.599,196.611,199.456,199.701,201.139,195.756,198.865333333333,204.28,195.359,202.814,200.817666666667
29818,204.647,195.334,197.021,199.000666666667,200.255,198.43,200.514,199.733,206.373,195.946,201.661,201.326666666667
29820,204.743,198.593,198.981,200.772333333333,200.479,197.1,196.588,198.055666666667,204.19,195.574,202.48,200.748
29822,200.98,198.662,199.615,199.752333333333,199.767,199.69,197.486,198.981,203.495,193.552,203.493,200.18
29824,202.828,198.662,198.535,200.008333333333,197.454,197.547,196.705,197.235333333333,205.57,195.962,203.698,201.743333333333
29826,202.049,200.797,196.235,199.693666666667,200.293,199.061,197.449,198.934333333333,206.01,195.017,205.074,202.033666666667
29828,201.57,199.402,199.213,200.061666666667,200.877,202.174,195.053,199.368,206.709,197.212,203.654,202.525
29830,205.067,201.893,193.275,200.078333333333,200.123,201.281,196.078,199.160666666667,206.193,198.529,201.926,202.216
29832,203.39,201.681,198.45,201.173666666667,200.368,199.856,195.88,198.701333333333,204.568,197.78,202.078,201.475333333333
29834,206.224,202.54,196.181,201.648333333333,200.536,198.387,194.183,197.702,205.185,199.568,201.313,202.022
29836,203.679,202.557,195.952,200.729333333333,199.732,197.562,196.974,198.089333333333,206.756,196.146,201.896,201.599333333333
29838,204.143,200.061,196.424,200.209333333333,201.86,199.184,199.005,200.016333333333,203.65,200.265,200.519,201.478
29840,202.92,200.407,195.35,199.559,198.268,199.019,196.95,198.079,207.029,197.184,201.993,202.068666666667
29842,202.224,201.886,197.372,200.494,201.905,202.205,196.091,200.067,206.454,196.132,202.139,201.575
29844,200.812,200.733,196.958,199.501,200.036,199.791,195.8,198.542333333333,205.549,197.639,202.56,201.916
29846,200.882,201.353,198.935,200.39,200.698,201.729,194.877,199.101333333333,208.388,197.393,202.778,202.853
29848,201.811,201.469,196.699,199.993,199.414,202.601,193.065,198.36,205.434,199.248,199.16,201.280666666667
29850,200.313,202.229,198.051,200.197666666667,201.289,202.56,193.698,199.182333333333,202.143,195.298,204.383,200.608
29852,201.306,201.322,198.307,200.311666666667,201.06,200.815,192.349,198.074666666667,202.597,197.112,202.621,200.776666666667
29854,200.244,199.919,199.474,199.879,197.496,198.813,195.792,197.367,202.853,196.518,202.477,200.616
29856,199.754,199.952,198.656,199.454,198.477,198.246,193.332,196.685,203.244,196.581,203.92,201.248333333333
29858,201.517,198.837,197.153,199.169,200.337,200.493,195.194,198.674666666667,204.413,197.762,201.696,201.290333333333
29860,201.582,199.315,197.719,199.538666666667,201.174,201.65,198.015,200.279666666667,204.636,194.41,203.023,200.689666666667
29862,201.18,199.925,195.821,198.975333333333,198.861,198.93,199.021,198.937333333333,205.755,196.352,205.535,202.547333333333
29864,201.562,197.475,193.212,197.416333333333,198.921,202.742,198.197,199.953333333333,204.32,193.826,205.63,201.258666666667
29866,201.17,200.012,192.673,197.951666666667,201.718,204.108,199.001,201.609,205.283,195.4,204.262,201.648333333333
29868,202.856,198.119,192.976,197.983666666667,199.482,202.246,197.026,199.584666666667,205.404,197.038,204.913,202.451666666667
29870,201.888,199.253,196.249,199.13,198.774,200.206,197.684,198.888,205.191,197.973,201.939,201.701
29872,203.4,200.892,198.854,201.048666666667,200.062,201.09,197.657,199.603,204.145,198.288,202.381,201.604666666667
29874,199.579,200.06,194.788,198.142333333333,198.021,199.841,199.833,199.231666666667,206.09,195.159,203.044,201.431
29876,202.143,202.927,197.477,200.849,197.748,199.604,199.579,198.977,204.292,194.171,201.674,200.045666666667
29878,202.268,201.862,194.679,199.603,198.875,200.117,197.746,198.912666666667,203.739,197.206,203.074,201.339666666667
29880,200.936,200.117,194.439,198.497333333333,199.67,201.436,196.878,199.328,202.471,196.026,201.426,199.974333333333
29882,202.537,198.258,193.937,198.244,199.278,201.627,198.654,199.853,203.632,195.398,203.513,200.847666666667
29884,201.483,200.729,192.827,198.346333333333,200.652,198.51,198.871,199.344333333333,201.343,195.475,203.587,200.135
29886,201.076,200.328,196.291,199.231666666667,196.112,201.147,197.795,198.351333333333,204.588,195.749,203.491,201.276
29888,200.963,200.119,196.541,199.207666666667,200.309,199.332,195.071,198.237333333333,200.487,192.541,203.172,198.733333333333
29890,203.559,199.738,195.936,199.744333333333,199.745,200.427,196.792,198.988,200.406,195.37,200.879,198.885
29892,198.041,202.667,194.794,198.500666666667,201.281,201.584,201.315,201.393333333333,202.153,194.521,204.448,200.374
29894,199.32,202.263,194.862,198.815,201.305,198.233,198.621,199.386333333333,201.503,195.786,202.443,199.910666666667
29896,202.07,202.479,195.267,199.938666666667,199.702,197.107,198.695,198.501333333333,200.999,193.943,203.964,199.635333333333
29898,202.322,202.102,194.59,199.671333333333,200.727,198.155,198.711,199.197666666667,202.387,195.834,200.361,199.527333333333
29900,202.636,201.241,195.648,199.841666666667,201.133,200.823,199.754,200.57,201.534,195.675,198.249,198.486
29902,203.217,199.851,192.598,198.555333333333,200.961,198.875,198.444,199.426666666667,201.668,193.497,200.763,198.642666666667
29904,202.383,201.11,195.702,199.731666666667,202.303,201.186,201.086,201.525,201.094,194.913,198.517,198.174666666667
29906,202.255,201.53,193.28,199.021666666667,200.574,200.01,200.17,200.251333333333,202.124,194.622,200.606,199.117333333333
29908,202.576,200.802,195.04,199.472666666667,200.793,199.719,196.841,199.117666666667,203.559,195.062,202.822,200.481
29910,201.085,202.566,197.882,200.511,199.432,202.694,197.789,199.971666666667,199.402,193.677,202.884,198.654333333333
29912,200.948,199.765,196.16,198.957666666667,200.606,202.715,197.316,200.212333333333,202.564,195.829,198.993,199.128666666667
29914,203.333,203.605,194.163,200.367,201.974,198.882,201.01,200.622,202.015,195.686,199.269,198.99
29916,203.501,202.326,194.323,200.05,200.986,202.081,201.159,201.408666666667,200.146,196.612,198.579,198.445666666667
29918,200.707,203.396,196.097,200.066666666667,202.627,199.825,199.651,200.701,200.814,195.885,199.527,198.742
29920,202.589,201.678,192.936,199.067666666667,200.606,197.945,200.188,199.579666666667,203.783,200.156,202.487,202.142
29922,202.305,200.889,192.848,198.680666666667,199.027,201.918,199.172,200.039,203.921,196.24,202.536,200.899
29924,203.258,201.269,191.76,198.762333333333,199.412,199.612,198.036,199.02,201.88,195.261,201.585,199.575333333333
29926,200.512,199.186,192.313,197.337,201.092,199.346,199.173,199.870333333333,201.722,197.367,200.636,199.908333333333
29928,200.737,201.531,193.371,198.546333333333,202.702,198.527,200.134,200.454333333333,202.545,193.16,200.385,198.696666666667
29930,201.645,202.358,191.306,198.436333333333,202.908,197.004,199.873,199.928333333333,203.849,195.115,201.538,200.167333333333
29932,200.316,201.985,193.45,198.583666666667,200.953,199.029,199.85,199.944,203.587,192.621,202.217,199.475
29934,198.564,200.079,192.966,197.203,203.193,196.936,197.749,199.292666666667,203.569,196.201,200.392,200.054
29936,201.633,200.425,193.578,198.545333333333,200.773,199.564,200.496,200.277666666667,205.051,195.567,199.44,200.019333333333
29938,202.237,201.797,192.329,198.787666666667,197.243,199.773,200.598,199.204666666667,203.375,196.412,204.099,201.295333333333
29940,202.102,202.126,193.489,199.239,205.282,201.883,197.756,201.640333333333,203.565,192.924,201.137,199.208666666667
29942,202.933,199.106,193.873,198.637333333333,199.313,198.941,198.627,198.960333333333,202.702,195.252,201.862,199.938666666667
29944,199.759,202.121,193.393,198.424333333333,200.289,201.876,198.902,200.355666666667,202.049,196.079,201.641,199.923
29946,198.999,202.44,194.167,198.535333333333,198.908,202.966,198.691,200.188333333333,200.885,193.097,202.921,198.967666666667
29948,202.804,205.096,193.868,200.589333333333,200.968,199.288,196.032,198.762666666667,201.59,197.008,200.438,199.678666666667
29950,200.991,202.782,193.762,199.178333333333,200.969,201.978,199.126,200.691,203.642,196.745,201.675,200.687333333333
29952,202.561,198.279,195.131,198.657,196.737,204.312,196.15,199.066333333333,202.845,195.981,203.339,200.721666666667
29954,202.054,203.015,194.148,199.739,199.954,203.436,197.538,200.309333333333,200.156,195.862,199.664,198.560666666667
29956,199.3,201.247,195.114,198.553666666667,198.127,200.672,195.432,198.077,205.483,194.823,203.452,201.252666666667
29958,200.63,203.518,194.137,199.428333333333,197.773,198.243,196.879,197.631666666667,204.258,194.043,202.002,200.101
29960,200.108,202.795,194.247,199.05,199.571,198.285,197.138,198.331333333333,204.987,193.358,201.035,199.793333333333
29962,198.259,204.795,194.643,199.232333333333,198.808,198.6,198.79,198.732666666667,203.748,197.447,200.804,200.666333333333
29964,198.568,203.188,191.939,197.898333333333,201.702,199.568,200.167,200.479,203.449,196.387,201.551,200.462333333333
29966,200.304,203.573,194.873,199.583333333333,200.346,201.78,195.249,199.125,204.713,194.383,201.352,200.149333333333
29968,198.575,201.914,195.761,198.75,199.016,199.388,195.689,198.031,203.43,194.989,199.23,199.216333333333
29970,199.607,202.614,192.361,198.194,198.857,201.241,194.557,198.218333333333,205.522,193.18,201.584,200.095333333333
29972,200.146,203.409,192.737,198.764,199.89,199.213,196.166,198.423,198.826,194.839,201.024,198.229666666667
29974,200.551,206.923,193.032,200.168666666667,199.579,198.791,196.188,198.186,198.646,194.164,199.674,197.494666666667
29976,199.84,203.452,195.268,199.52,199.215,198.978,196.228,198.140333333333,204.956,193.238,200.717,199.637
29978,200.762,202.181,194.519,199.154,200.581,197.31,196.876,198.255666666667,201.756,193.178,199.851,198.261666666667
29980,203.434,201.589,196.406,200.476333333333,199.049,199.815,196.475,198.446333333333,203.53,195.289,201.09,199.969666666667
29982,201.627,204.302,195.414,200.447666666667,199.055,201.937,197.251,199.414333333333,203.343,196.255,200.822,200.14
29984,200.376,202.214,194.663,199.084333333333,198.202,202.412,197.918,199.510666666667,201.458,195.699,200.102,199.086333333333
29986,203.791,199.48,193.636,198.969,199.054,197.114,197.854,198.007333333333,202.822,198.533,199.983,200.446
29988,203.751,201.76,195.82,200.443666666667,200.849,200.4,196.628,199.292333333333,200.625,196.148,198.246,198.339666666667
29990,204.315,201.041,196.45,200.602,201.201,197.942,197.217,198.786666666667,201.095,196.06,198.017,198.390666666667
29992,201.64,199.029,194.981,198.55,200.999,196.198,194.206,197.134333333333,201.332,194.764,199.67,198.588666666667
29994,201.229,202.226,196.28,199.911666666667,202.438,199.543,196.854,199.611666666667,201.088,192.307,200.359,197.918
29996,200.178,199.916,197.768,199.287333333333,198.583,200.885,195.726,198.398,202.523,193.886,199.683,198.697333333333
29998,201.811,201.739,197.431,200.327,200.005,199.081,195.451,198.179,200.701,194.944,199.242,198.295666666667
30000,199.938,200.098,195.63,198.555333333333,199.146,201.025,196.411,198.860666666667,200.304,193.473,200.762,198.179666666667
30002,202.282,202.401,196.964,200.549,199.541,201.542,196.51,199.197666666667,198.523,194.546,200.448,197.839
30004,199.918,201.801,194.315,198.678,200.175,200.072,193.68,197.975666666667,202.035,194.444,200.663,199.047333333333
30006,200.326,200.375,194.082,198.261,201.288,200.731,193.537,198.518666666667,200.809,192.62,201.314,198.247666666667
30008,201.714,201.324,192.337,198.458333333333,201.835,199.403,195.514,198.917333333333,200.382,195.598,200.223,198.734333333333
30010,201.431,201.255,196.751,199.812333333333,201.471,198.859,197.276,199.202,201.66,193.611,202.905,199.392
30012,202.116,201.106,193.371,198.864333333333,200.097,201.455,196.117,199.223,200.208,194.902,201.682,198.930666666667
30014,200.919,202.653,192.624,198.732,200.312,202.183,198.985,200.493333333333,201.323,196.097,202.412,199.944
30016,201.704,201.228,196.436,199.789333333333,200.183,200.902,198.835,199.973333333333,201.346,195.085,201.879,199.436666666667
30018,201.503,199.554,196.209,199.088666666667,198.45,202.118,199.77,200.112666666667,201.714,196.773,201.589,200.025333333333
30020,199.665,198.071,196.125,197.953666666667,198.736,198.894,198.076,198.568666666667,200.046,195.959,199.917,198.640666666667
30022,202.652,200.894,196.442,199.996,201.142,196.8,198.314,198.752,199.745,196.556,201.812,199.371
30024,197.054,200.114,193.634,196.934,200.584,197.325,196.843,198.250666666667,200.391,196.455,202.773,199.873
30026,200.245,200.893,199.358,200.165333333333,201.316,198.903,196.76,198.993,201.105,193.269,200.449,198.274333333333
30028,201.05,203.314,196.934,200.432666666667,199.283,201.657,195.492,198.810666666667,202.419,196.161,203.416,200.665333333333
30030,200.812,203.625,197.054,200.497,198.42,200.408,196.573,198.467,200.732,192.777,201.662,198.390333333333
30032,199.296,200.225,196.521,198.680666666667,200.521,201.182,192.657,198.12,202.164,195.659,202.568,200.130333333333
30034,201.688,199.194,198.787,199.889666666667,202.56,201.637,196.125,200.107333333333,202.172,193.863,203.568,199.867666666667
30036,201.25,201.298,197.333,199.960333333333,199.703,200.726,195.005,198.478,199.734,193.018,201.9,198.217333333333
30038,201.571,202.256,195.95,199.925666666667,198.81,200.491,192.965,197.422,201.945,195.736,200.974,199.551666666667
30040,203.54,200.97,196.937,200.482333333333,200.063,198.505,196.065,198.211,199.85,194.193,203.636,199.226333333333
30042,198.467,201.287,197.548,199.100666666667,200.601,199.347,195.109,198.352333333333,200.816,195.674,203.536,200.008666666667
30044,199.288,200.843,194.897,198.342666666667,201.063,201.806,198.804,200.557666666667,203.185,194.265,201.522,199.657333333333
30046,200.755,198.097,194.068,197.64,201.979,200.848,199.811,200.879333333333,204.35,194.388,201.646,200.128
30048,198.78,197.264,196.828,197.624,201.737,200.992,196.604,199.777666666667,203.084,196.624,202.367,200.691666666667
30050,201.119,199.789,195.979,198.962333333333,201.407,196.282,195.919,197.869333333333,202.148,193.103,202.542,199.264333333333
30052,201.682,198.679,196.695,199.018666666667,203.38,198.085,199.039,200.168,200.229,193.842,201.228,198.433
30054,203.599,198.409,197.487,199.831666666667,204.655,198.055,198.253,200.321,200.625,195.226,200.135,198.662
30056,199.903,201.002,195.67,198.858333333333,201.411,198.187,198.267,199.288333333333,200.277,194.013,202.837,199.042333333333
30058,200.938,200.556,193.034,198.176,202.401,197.845,199.754,200,200.488,193.305,201.642,198.478333333333
30060,201.152,201.052,193.869,198.691,202.161,194.344,200.385,198.963333333333,201.342,197.904,205.27,201.505333333333
30062,202.202,200.303,195.433,199.312666666667,204.48,198.37,196.346,199.732,198.659,195.311,203.171,199.047
30064,199.339,200.913,196.608,198.953333333333,205.646,197.509,198.068,200.407666666667,199.139,196.596,199.797,198.510666666667
30066,200.29,196.456,198.234,198.326666666667,202.389,196.638,198.595,199.207333333333,200.53,198.437,198.315,199.094
30068,202.088,200.412,196.374,199.624666666667,202.188,198.19,198.306,199.561333333333,200.784,193.408,203.171,199.121
30070,200.546,199.716,200.025,200.095666666667,202.565,197.152,197.186,198.967666666667,201.812,197.717,198.711,199.413333333333
30072,203.009,198.609,199.14,200.252666666667,198.28,198.692,197.424,198.132,202.319,195.77,202.124,200.071
30074,199.506,194.395,193.524,195.808333333333,200.585,197.329,196.337,198.083666666667,200.048,198.722,203.619,200.796333333333
30076,200.222,197.475,197.103,198.266666666667,201.394,195.5,199.423,198.772333333333,199.358,198.719,202.787,200.288
30078,200.706,197.057,194.144,197.302333333333,204.203,196.193,198.459,199.618333333333,201.245,198.486,204.063,201.264666666667
30080,203.251,198.342,194.528,198.707,201.7,197.596,198.399,199.231666666667,202.801,200.503,203.955,202.419666666667
30082,199.321,195.114,195.439,196.624666666667,202.023,198.914,198.774,199.903666666667,203.124,196.583,201.671,200.459333333333
30084,201.091,192.875,195.134,196.366666666667,199.745,198.747,196.398,198.296666666667,202.854,195.863,200.48,199.732333333333
30086,197.95,197.166,194.58,196.565333333333,200.661,196.963,199.222,198.948666666667,203.351,196.437,202.323,200.703666666667
30088,203.087,195.006,196.236,198.109666666667,199.331,197.736,195.703,197.59,203.392,195.054,200.692,199.712666666667
30090,201.553,195.122,195.757,197.477333333333,203.063,196.948,197.159,199.056666666667,199.238,194.152,199.811,197.733666666667
30092,203.206,199.165,194.747,199.039333333333,201.94,197.283,195.45,198.224333333333,200.042,196.609,202.051,199.567333333333
30094,199.7,196.686,194.419,196.935,200.657,198.446,193.543,197.548666666667,197.208,197.091,204.189,199.496
30096,202.157,196.362,197.152,198.557,203.349,197.139,198.444,199.644,200.381,193.667,204.55,199.532666666667
30098,200.439,199.544,194.453,198.145333333333,203.433,198.663,198.122,200.072666666667,199.281,196.829,203.977,200.029
30100,201.587,197.445,197.281,198.771,201.549,200.486,198.729,200.254666666667,202.635,196.006,200.532,199.724333333333
30102,201.297,195.529,196.306,197.710666666667,202.445,202.406,196.275,200.375333333333,202.816,194.754,202.807,200.125666666667
30104,202.615,196.944,194.305,197.954666666667,202.417,201.975,195.756,200.049333333333,200.887,192.348,201.919,198.384666666667
30106,199.138,196.049,192.55,195.912333333333,202.784,200.107,195.977,199.622666666667,202.422,195.222,200.489,199.377666666667
30108,197.034,197.922,195.518,196.824666666667,202.14,202.605,194.69,199.811666666667,199.283,195.392,200.924,198.533
30110,200.014,192.827,194.503,195.781333333333,201.002,200.905,197.196,199.701,200.454,191.498,200.632,197.528
30112,200.155,196.151,197.033,197.779666666667,201.556,199.067,198.703,199.775333333333,200.979,193.52,199.97,198.156333333333
30114,197.929,198.724,196.151,197.601333333333,201.163,199.989,197.435,199.529,203.097,194.537,200.977,199.537
