Time (ns),R1_WT,R2_WT,R3_WT,AVG_WT,R1_C391R,R2_C391R,R3_C391R,AVG_C391R,R1_419X,R2_419X,R3_419X,AVG_419X
30.3260021,-704727.0625,-704136,-703048.0625,-703970.375,-703428.5625,-702856.5,-704710.0625,-703665.041666667,-705592.4375,-703500.8125,-703833.5625,-704308.9375
30.328001,-701503.375,-702728.25,-704282.875,-702838.166666667,-703659.875,-703923.9375,-702756,-703446.604166667,-704996.8125,-703212.5625,-703884.625,-704031.333333333
30.3300018,-702989.3125,-704319.8125,-702450.1875,-703253.104166667,-701273.25,-705304.125,-703292,-703289.791666667,-704182.8125,-707429.625,-702662.625,-704758.354166667
30.3320007,-703265.9375,-701615.875,-701659.4375,-702180.416666667,-702666.25,-703078.1875,-703989.25,-703244.5625,-704550.6875,-704585.6875,-704032.3125,-704389.5625
30.3340015,-702406.25,-700711.625,-704676.25,-702598.041666667,-705334,-704632.3125,-703715.75,-704560.6875,-706145.8125,-704365.25,-703196.625,-704569.229166667
30.3360023,-702672.625,-703595.1875,-704311.6875,-703526.5,-703819.625,-703326.125,-702182.3125,-703109.354166667,-706380.9375,-703566.25,-703851.3125,-704599.5
30.3380013,-704175.5625,-703686.75,-704214,-704025.4375,-703932.3125,-704966.625,-703947.875,-704282.270833333,-702325.1875,-704562.1875,-704579.375,-703822.25
30.3400021,-702691.0625,-704272,-703682.5,-703548.520833333,-702652.8125,-702891.8125,-705390.875,-703645.166666667,-704471.25,-704795.25,-704513.125,-704593.208333333
30.342001,-703224.1875,-702549,-701377.0625,-702383.416666667,-703555,-706033.625,-704580.125,-704722.916666667,-703687.4375,-705269.6875,-702380.5625,-703779.229166667
30.3440018,-705860.5,-702523.625,-703842.6875,-704075.604166667,-701416.5625,-703317.6875,-704452.625,-703062.291666667,-702572.625,-704088.6875,-704926.3125,-703862.541666667
30.3460007,-702985.6875,-704917.5,-703617.75,-703840.3125,-703762.3125,-703421.25,-704577.0625,-703920.208333333,-706215.1875,-704039,-704765.5625,-705006.583333333
30.3480015,-703587.4375,-702785.125,-703456.125,-703276.229166667,-703421.8125,-703669.8125,-702336.1875,-703142.604166667,-704720.5,-702955.8125,-703432.875,-703703.0625
30.3500023,-703365.4375,-702658.25,-702153.625,-702725.770833333,-703934,-705012.4375,-703243.75,-704063.395833333,-703800.25,-705272.8125,-703630.8125,-704234.625
30.3520012,-701656.3125,-702953.5625,-702008.9375,-702206.270833333,-704536.3125,-704985.3125,-703196.3125,-704239.3125,-703765.4375,-703677.0625,-703468.4375,-703636.979166667
30.354002,-704051.8125,-702736.3125,-703518,-703435.375,-704514.125,-704711.4375,-704238.375,-704487.979166667,-704542.0625,-703623.875,-704266.25,-704144.0625
30.3560009,-703503.0625,-703998.6875,-702995.1875,-703498.979166667,-703380,-703026.75,-705409.5,-703938.75,-706035.3125,-703900.1875,-704409.375,-704781.625
30.3580017,-701703.625,-704000.8125,-702382,-702695.479166667,-703747.5625,-703444.625,-705003.25,-704065.145833333,-703569.0625,-704164.9375,-703526.9375,-703753.645833333
30.3600006,-704203.0625,-704408.6875,-703252.375,-703954.708333333,-702768,-701571.375,-704258.3125,-702865.895833333,-703796,-703532.375,-703624.375,-703650.916666667
30.3620014,-704463.3125,-702282.375,-704019.75,-703588.479166667,-703406.625,-704084.0625,-702170.0625,-703220.25,-703886.1875,-703004.375,-704520.3125,-703803.625
30.3640022,-702640.1875,-704666.3125,-702738.625,-703348.375,-703059.75,-705775.375,-704214.25,-704349.791666667,-703567.875,-704167.1875,-704535.8125,-704090.291666667
30.3660011,-704233.5625,-704553,-702420.5625,-703735.708333333,-703316.4375,-704735.1875,-703762.125,-703937.916666667,-705307.5,-703579,-704860.875,-704582.458333333
30.3680019,-703127.125,-704684.1875,-703409.9375,-703740.416666667,-703101.0625,-703261.625,-703511,-703291.229166667,-704002.4375,-703078.4375,-705215.1875,-704098.6875
30.3700008,-702658.25,-704099.625,-703843.625,-703533.833333333,-704440,-703895.1875,-704483.0625,-704272.75,-704168.375,-703616.5,-704668.5625,-704151.145833333
30.3720016,-702908.1875,-704083.375,-701966.8125,-702986.125,-703168.1875,-703838.5,-704164.125,-703723.604166667,-703762.75,-706414.1875,-703840.125,-704672.354166667
30.3740005,-701354.75,-702665,-701428.1875,-701815.979166667,-703546.875,-704102.3125,-703214.25,-703621.145833333,-703657.375,-702567.875,-704723.3125,-703649.520833333
30.3760014,-702325.9375,-703467,-704209.4375,-703334.125,-703614.1875,-702356.75,-702368.25,-702779.729166667,-703335.4375,-704036.5625,-704556,-703976
30.3780022,-702209.0625,-702988.4375,-703618.625,-702938.708333333,-706711.1875,-701945.5625,-702882.75,-703846.5,-703710,-704612.375,-705148.25,-704490.208333333
30.3800011,-703391.1875,-704109.0625,-704317.3125,-703939.1875,-701985.875,-704091.3125,-703860.4375,-703312.541666667,-704939.4375,-704088.875,-703910.9375,-704313.083333333
30.3820019,-703257.875,-704055.375,-701864.5625,-703059.270833333,-703713.6875,-701262.6875,-702400.5625,-702458.979166667,-704511.375,-704340.75,-705555.875,-704802.666666667
30.3840008,-704116.9375,-704127.75,-703191.9375,-703812.208333333,-702928.9375,-704423.3125,-704160.625,-703837.625,-703729.375,-703270.5625,-702803.6875,-703267.875
30.3860016,-702822.4375,-702206.1875,-702729.5625,-702586.0625,-703001.875,-703044.875,-704138.0625,-703394.9375,-703907.4375,-706224.625,-704246,-704792.6875
30.3880024,-704191.5,-702443.125,-703941.1875,-703525.270833333,-702879,-704153,-702602.1875,-703211.395833333,-703616.875,-706513.0625,-703389,-704506.3125
30.3900013,-704295.125,-703914.5625,-701807.625,-703339.104166667,-702483.625,-702134.375,-704183.8125,-702933.9375,-705801.8125,-705939,-706326.625,-706022.479166667
30.3920021,-703717.25,-705087,-704720.9375,-704508.395833333,-702718.5625,-705200.375,-704415.6875,-704111.541666667,-704297.5625,-705279.25,-705443.375,-705006.729166667
30.394001,-702546.625,-704342.375,-702980.9375,-703289.979166667,-704109.8125,-701998.75,-703640.1875,-703249.583333333,-702428.5625,-706415.375,-702843.1875,-703895.708333333
30.3960018,-703172.1875,-702118.4375,-704008,-703099.541666667,-703457.5,-703347.1875,-701884.8125,-702896.5,-702659,-703449.875,-705950.1875,-704019.6875
30.3980007,-703602.1875,-704067.25,-702745.125,-703471.520833333,-703935.5,-704276.4375,-704945.0625,-704385.666666667,-703809.9375,-704240.625,-703415.375,-703821.979166667
30.4000015,-703717.4375,-702490.3125,-703106,-703104.583333333,-703279.4375,-702985.8125,-702864.1875,-703043.145833333,-703325.0625,-703831.9375,-703559.125,-703572.041666667
30.4020023,-702936,-703735.375,-702712.4375,-703127.9375,-702291.1875,-703482.75,-704188.375,-703320.770833333,-704283.3125,-703254.375,-704607.4375,-704048.375
30.4040012,-701650.75,-703484.875,-702822.375,-702652.666666667,-702318.25,-702946.125,-705788.6875,-703684.354166667,-704629.875,-704699.375,-705422.25,-704917.166666667
30.406002,-702253.0625,-703351.25,-703463.9375,-703022.75,-703706.75,-703314.5,-703417.375,-703479.541666667,-704087.8125,-703870.875,-705576.6875,-704511.791666667
30.4080009,-701051.9375,-702152.3125,-703993.3125,-702399.1875,-702890,-702543.125,-704010.25,-703147.791666667,-703733.75,-705153,-703812.3125,-704233.020833333
30.4100018,-702202.125,-704167.5,-703719.625,-703363.083333333,-703622.5625,-703302.125,-703350.9375,-703425.208333333,-704361.8125,-703123.0625,-704516.9375,-704000.604166667
30.4120007,-704310.875,-702977.25,-703707.875,-703665.333333333,-702626.375,-702979.8125,-703145.0625,-702917.083333333,-703826.8125,-704095.5,-704471.4375,-704131.25
30.4140015,-703224.375,-702274.6875,-702563.875,-702687.645833333,-703012.5,-703491.3125,-704531.0625,-703678.291666667,-703628.5625,-704774.9375,-703552.625,-703985.375
30.4160023,-703129.5625,-702451.1875,-702893,-702824.583333333,-704023.6875,-702846.3125,-703695.625,-703521.875,-704039.5625,-703546.9375,-704312.875,-703966.458333333
30.4180012,-703943.4375,-702299.375,-702923.875,-703055.5625,-703505.25,-701398.375,-704301.8125,-703068.479166667,-704153.8125,-706626.6875,-705029.8125,-705270.104166667
30.420002,-703117.875,-704193.875,-704410.4375,-703907.395833333,-703482.75,-703977.25,-703506.1875,-703655.395833333,-704881.0625,-703404.1875,-705069.25,-704451.5
30.4220009,-704727.0625,-703319,-705326.5625,-704457.541666667,-703464.8125,-703233.0625,-705390.125,-704029.333333333,-704634.75,-703070.6875,-705355.625,-704353.6875
30.4240017,-702683.5625,-703540.125,-702117.9375,-702780.541666667,-704750.0625,-702345.9375,-702068.1875,-703054.729166667,-705487,-704601.75,-703940.875,-704676.541666667
30.4260006,-703725,-704372.875,-703613.9375,-703903.9375,-705475.5,-704164.375,-704728.75,-704789.541666667,-704460.6875,-703757.375,-704640.1875,-704286.083333333
30.4280014,-703108.25,-702493.3125,-702108.125,-702569.895833333,-703309.5625,-704190.5625,-703773.6875,-703757.9375,-703810.875,-704134.25,-705012.75,-704319.291666667
30.4300022,-703376.5625,-703927.6875,-703159.5,-703487.916666667,-704139.4375,-704129.625,-703644.4375,-703971.166666667,-704978.9375,-704472.6875,-705181.6875,-704877.770833333
30.4320011,-702595.5625,-702850.0625,-702294.9375,-702580.1875,-703252.875,-703443.0625,-702683.8125,-703126.583333333,-705337.5,-705094.875,-704953.75,-705128.708333333
30.4340019,-701640.5,-705489.375,-703542.5,-703557.458333333,-703341.3125,-703487.375,-704314.8125,-703714.5,-704968.25,-704495.375,-704238.75,-704567.458333333
30.4360008,-702506.9375,-704311.4375,-704100.75,-703639.708333333,-703774.6875,-704168.75,-705554.5,-704499.3125,-703221.8125,-705840,-705936.25,-704999.354166667
30.4380016,-701848.0625,-702906.625,-702843.5625,-702532.75,-703716.3125,-702482.125,-702879.75,-703026.0625,-704568.1875,-704268.5,-704443.5,-704426.729166667
30.4400005,-704827.6875,-703616.125,-703537.9375,-703993.916666667,-701809.1875,-703372.625,-704457.375,-703213.0625,-702795,-702714.75,-704766.5625,-703425.4375
30.4420013,-702571.5625,-704480.8125,-702918.625,-703323.666666667,-703591.25,-703033.25,-705135.4375,-703919.979166667,-702828.75,-704774.8125,-703882.5625,-703828.708333333
30.4440022,-704365.875,-704729.6875,-703042.6875,-704046.083333333,-703102.5,-704561.1875,-701203.625,-702955.770833333,-703153.125,-703290.75,-704249.125,-703564.333333333
30.4460011,-703685.125,-703442.5,-703229.75,-703452.458333333,-702398.1875,-704528.375,-704126.375,-703684.3125,-703827.0625,-704547.125,-706134.1875,-704836.125
30.4480019,-704831.8125,-703150.9375,-704351.8125,-704111.520833333,-704754.8125,-702972.8125,-704512,-704079.875,-705894.875,-703839.875,-704080.0625,-704604.9375
30.4500008,-703961.8125,-704978.75,-703832.75,-704257.770833333,-703328.75,-704207.9375,-702917.625,-703484.770833333,-703665.1875,-703114.6875,-704583.0625,-703787.645833333
30.4520016,-703687,-702417.5,-702666.3125,-702923.604166667,-704880,-704728.4375,-704643.0625,-704750.5,-704762.875,-705885.5,-705448.9375,-705365.770833333
30.4540024,-701537.5625,-704226.125,-702916.125,-702893.270833333,-704105.125,-702139.125,-704306.9375,-703517.0625,-704016.25,-704794.0625,-705306.625,-704705.645833333
30.4560013,-702659.25,-702017.4375,-704697.5625,-703124.75,-703139.125,-703406.8125,-702969.5,-703171.8125,-703759.5,-700993.5,-704198.4375,-702983.8125
30.4580021,-702274.5,-702294.4375,-704147.125,-702905.354166667,-705237.5,-702954.9375,-703206.1875,-703799.541666667,-704720.25,-704833.3125,-702207.6875,-703920.416666667
30.460001,-703252.375,-702516.25,-704771.1875,-703513.270833333,-704222.25,-703718.875,-703026.9375,-703656.020833333,-706365.1875,-704219.8125,-704189.875,-704924.958333333
30.4620018,-704111,-701600.8125,-703011.25,-702907.6875,-704828,-703701.9375,-703155.8125,-703895.25,-703938.5625,-703721.0625,-702656.25,-703438.625
30.4640007,-704275.25,-703345.1875,-703786.25,-703802.229166667,-704163.625,-701415.6875,-703557,-703045.4375,-704415.3125,-703698.75,-703672.875,-703928.979166667
30.4660015,-702859.9375,-701809.875,-704102.8125,-702924.208333333,-702645.3125,-703991.6875,-702432.0625,-703023.020833333,-704505.625,-705274.5625,-703720.5625,-704500.25
30.4680023,-702712.4375,-703316.9375,-703044.5,-703024.625,-703376.4375,-702841.5625,-704587.5625,-703601.854166667,-705213.5,-703119.75,-703305.1875,-703879.479166667
30.4700012,-702586.75,-703404.0625,-703340.875,-703110.5625,-703699.8125,-702141.25,-702999.6875,-702946.916666667,-703729.625,-705211.875,-704478.4375,-704473.3125
30.472002,-702993.3125,-704686.6875,-702853.8125,-703511.270833333,-705198.25,-704356.375,-703076,-704210.208333333,-704010.375,-704315.25,-703593.8125,-703973.145833333
30.4740009,-703759.5,-702788.625,-703253.125,-703267.083333333,-704056.9375,-704445.9375,-704734.1875,-704412.354166667,-703461.0625,-705041.25,-705125.5625,-704542.625
30.4760017,-701875.5625,-703113.75,-702848,-702612.4375,-702891.4375,-704596.8125,-703238.125,-703575.458333333,-705053.3125,-703852.875,-704506.25,-704470.8125
30.4780006,-704507.3125,-702657.75,-703024.5,-703396.520833333,-705070.0625,-704444.9375,-703040.25,-704185.083333333,-705283.125,-703242.75,-704674.875,-704400.25
30.4800014,-704237.875,-703671.5625,-701537.75,-703149.0625,-704929.8125,-703171.75,-705280.4375,-704460.666666667,-704264.6875,-704022.5,-704046.9375,-704111.375
30.4820023,-702594.6875,-704024.6875,-702969.125,-703196.166666667,-703118.4375,-703715.75,-703689.5625,-703507.916666667,-705119.8125,-705940.9375,-705485.25,-705515.333333333
30.4840012,-704113.6875,-703978.4375,-702488.9375,-703527.020833333,-702253.6875,-703233.6875,-704960.375,-703482.583333333,-705528.6875,-704657.875,-705101.625,-705096.0625
30.486002,-703711.125,-703330.8125,-702099.6875,-703047.208333333,-702328,-704357.9375,-704860.5625,-703848.833333333,-703705.5,-703152.9375,-702262.4375,-703040.291666667
30.4880009,-703751.875,-703346.5625,-702680.5625,-703259.666666667,-702790.75,-704652.9375,-703388.6875,-703610.791666667,-702911.875,-705574.25,-704525.5625,-704337.229166667
30.4900017,-703848.9375,-703224.5,-701901,-702991.479166667,-704448.875,-702927.5,-705398.1875,-704258.1875,-704860.375,-704699.8125,-704607,-704722.395833333
30.4920006,-702347.1875,-703540.875,-702934.3125,-702940.791666667,-703294.8125,-703598.4375,-705246.375,-704046.541666667,-705213,-704120.1875,-704794.0625,-704709.083333333
30.4940014,-703727.25,-703194.9375,-704157.4375,-703693.208333333,-703233,-703730.1875,-700190.6875,-702384.625,-703301.375,-703571.0625,-706041.625,-704304.6875
30.4960022,-703425.5625,-702232.375,-703285,-702980.979166667,-702528.75,-704296.125,-703606.375,-703477.083333333,-704002.5,-703746.1875,-705241.0625,-704329.916666667
30.4980011,-703253.125,-703467.6875,-703525.8125,-703415.541666667,-704640.8125,-704041,-703347.25,-704009.6875,-705037.875,-704766.3125,-702116.9375,-703973.708333333
30.5000019,-704212.25,-704049.375,-703483.625,-703915.083333333,-705053.6875,-705076.125,-703981.375,-704703.729166667,-704139.375,-703808.1875,-702003.125,-703316.895833333
30.5020008,-701877.625,-702975.625,-704183.5,-703012.25,-703010.1875,-704226.8125,-704477.75,-703904.916666667,-705697,-704803.3125,-704342.5625,-704947.625
30.5040016,-702783.1875,-701845,-703173.5,-702600.5625,-703649.4375,-702940.4375,-703320.3125,-703303.395833333,-703414.625,-705295.6875,-704557.5625,-704422.625
30.5060005,-702443.1875,-703484.25,-703069.875,-702999.104166667,-703910.6875,-702372.1875,-702092.5625,-702791.8125,-703474.125,-707099.25,-707050,-705874.458333333
30.5080013,-704009.9375,-702912.3125,-702020.3125,-702980.854166667,-704304.75,-702580.0625,-703884.0625,-703589.625,-702549.125,-704003.5,-704216.25,-703589.625
30.5100021,-703804.9375,-703808.8125,-703899.3125,-703837.6875,-702138.5625,-702955.4375,-704736.9375,-703276.979166667,-704390.125,-705072,-704617.4375,-704693.1875
30.512001,-704250.1875,-701160.375,-701558.625,-702323.0625,-704071.375,-702792.1875,-704633.6875,-703832.416666667,-703055.4375,-705007,-705249.375,-704437.270833333
30.5140018,-703980.625,-703084.25,-703270.0625,-703444.979166667,-702665.1875,-704085.375,-703470.9375,-703407.166666667,-704283.5625,-702379.375,-704611.125,-703758.020833333
30.5160007,-701808.125,-704051.375,-702830.8125,-702896.770833333,-702762.8125,-703422.125,-704521.375,-703568.770833333,-703198.75,-704951.9375,-704069.25,-704073.3125
30.5180016,-703469.8125,-702224.9375,-704291.4375,-703328.729166667,-702945.375,-703320,-703157.75,-703141.041666667,-704426.6875,-702893.3125,-702219.6875,-703179.895833333
30.5200024,-702267.3125,-702462.125,-701729.875,-702153.104166667,-705089,-704203.625,-703226.0625,-704172.895833333,-702574.8125,-703379.8125,-704137,-703363.875
30.5220013,-703212.375,-704617.1875,-703385.8125,-703738.458333333,-703435.375,-703066.9375,-703718.125,-703406.8125,-703610.75,-703764.3125,-706655.9375,-704677
30.5240021,-701135.3125,-704327,-704374.9375,-703279.083333333,-702676.25,-703044.875,-702065.75,-702595.625,-703950.5625,-703146.375,-703524.5625,-703540.5
30.526001,-702537,-703150.9375,-704540.375,-703409.4375,-704184.3125,-702669.9375,-703589.3125,-703481.1875,-705057.0625,-704206.375,-704177.625,-704480.354166667
30.5280018,-703082.75,-702013.25,-702731.0625,-702609.020833333,-704132.0625,-704008.4375,-704784.4375,-704308.3125,-706548,-705398.5625,-703329.5625,-705092.041666667
30.5300007,-703017.875,-704382.6875,-704387.8125,-703929.458333333,-703909.5625,-701652.625,-705233.875,-703598.6875,-705659.5,-703302,-704568.375,-704509.958333333
30.5320015,-702910.5,-703385.625,-704109.4375,-703468.520833333,-703105.5625,-701462.9375,-701447.375,-702005.291666667,-704937.375,-703931.9375,-704732.25,-704533.854166667
30.5340023,-702827.0625,-702568.1875,-704097,-703164.083333333,-703307.9375,-705349.5,-703413.625,-704023.6875,-705500.9375,-704251.75,-704757.375,-704836.6875
30.5360012,-702481.125,-703843.8125,-703580.125,-703301.6875,-702998.0625,-704442.3125,-703021.3125,-703487.229166667,-702851.375,-704880.75,-703297,-703676.375
30.538002,-702462.5625,-703451.4375,-704498.25,-703470.75,-702415.75,-704030.9375,-702748.375,-703065.020833333,-703352.5,-704403.125,-703853.8125,-703869.8125
30.5400009,-702023.0625,-702364.25,-702820.0625,-702402.458333333,-703402.3125,-704649.0625,-703530.5625,-703860.645833333,-704800.9375,-704320.4375,-704795.5,-704638.958333333
30.5420017,-703767.625,-702889.875,-703362.5625,-703340.020833333,-702328.25,-704541.25,-703314.875,-703394.791666667,-704319.75,-703519.1875,-702947.25,-703595.395833333
30.5440006,-703620.375,-703652.75,-703862.0625,-703711.729166667,-705552.0625,-704062.5,-703893.1875,-704502.583333333,-704075.75,-704236.875,-704298.4375,-704203.6875
30.5460014,-704778.75,-703910.8125,-704244.5625,-704311.375,-702674.5,-703230.1875,-704315.375,-703406.6875,-703531.875,-706006.5625,-705031.75,-704856.729166667
30.5480022,-702241.1875,-701687.625,-702965,-702297.9375,-702683.3125,-704338.25,-704417.3125,-703812.958333333,-704394.3125,-704206.6875,-704899.125,-704500.041666667
30.5500011,-701961.5,-702454.4375,-703794.9375,-702736.958333333,-703379.4375,-703918.25,-703640.0625,-703645.916666667,-703371.75,-705042.9375,-703467.625,-703960.770833333
30.552002,-703179.6875,-704297.875,-703509.375,-703662.3125,-703979,-703590.6875,-705855.3125,-704475,-704335.5,-704936.5625,-703362.5625,-704211.541666667
30.5540009,-702811.375,-703580.375,-702681.75,-703024.5,-703388.75,-703620.875,-702871,-703293.541666667,-704043.875,-704280.9375,-704343,-704222.604166667
30.5560017,-705321.625,-702264.5,-703858.6875,-703814.9375,-703310.6875,-704488.25,-703141,-703646.645833333,-703696.4375,-704318.25,-704356.8125,-704123.833333333
30.5580006,-702953.875,-700467.4375,-702161.1875,-701860.833333333,-703431.75,-704338.1875,-701954.75,-703241.5625,-704153.6875,-704516.25,-705821.1875,-704830.375
30.5600014,-702596.875,-703243.625,-703114.8125,-702985.104166667,-703437.5625,-703734.6875,-704139.875,-703770.708333333,-704557.0625,-703933.1875,-704958.375,-704482.875
30.5620022,-704554.125,-703512.5625,-703690.25,-703918.979166667,-704489.4375,-703365.5625,-704837.125,-704230.708333333,-703965.8125,-704138.6875,-702886.125,-703663.541666667
30.5640011,-702755.3125,-703147.3125,-702365.8125,-702756.145833333,-704127.875,-704482.6875,-702868,-703826.1875,-704316.8125,-703773.5625,-703284.875,-703791.75
30.5660019,-703276.6875,-702210.875,-703422.6875,-702970.083333333,-704130.1875,-702114.125,-705155.625,-703799.979166667,-702613.9375,-704559.8125,-704751.5,-703975.083333333
30.5680008,-703030.375,-702487.375,-703400.6875,-702972.8125,-703475.0625,-703382.0625,-703380.1875,-703412.4375,-704609.1875,-703923.8125,-704194.875,-704242.625
30.5700016,-703629.1875,-704732.375,-702944.1875,-703768.583333333,-703195.25,-704137.75,-705017.9375,-704116.979166667,-701635.75,-705188.5,-703562.25,-703462.166666667
30.5720005,-704681.8125,-703718,-703020.1875,-703806.666666667,-702394.5625,-704533.5,-703806.8125,-703578.291666667,-702928.5625,-703460.125,-704622.75,-703670.479166667
30.5740013,-703261.8125,-705170.75,-702306.875,-703579.8125,-705056.75,-704149.5,-704804.9375,-704670.395833333,-703842.8125,-704323.3125,-704867.6875,-704344.604166667
30.5760021,-702906.1875,-701378.5,-703494,-702592.895833333,-702392.5625,-703098.3125,-701614.0625,-702368.3125,-706506.875,-705363,-704385.625,-705418.5
30.578001,-703165.25,-703132.0625,-702311.0625,-702869.458333333,-703310.125,-703720.8125,-703130.1875,-703387.041666667,-705578.8125,-703220.6875,-704468,-704422.5
30.5800018,-704747.375,-703435.375,-705434.5,-704539.083333333,-702848.5625,-702611,-703581.1875,-703013.583333333,-702961.5625,-704699.125,-703625.0625,-703761.916666667
30.5820007,-705787.3125,-702447.9375,-701427.0625,-703220.770833333,-701914.375,-705000,-705259,-704057.791666667,-703232,-704191.5625,-702968,-703463.854166667
30.5840015,-704055.0625,-702927.5625,-703752.375,-703578.333333333,-702943.5,-703510.875,-702297.125,-702917.166666667,-705142.4375,-701960.25,-703384.0625,-703495.583333333
30.5860023,-704364.5,-702931.9375,-701136.4375,-702810.958333333,-702894.4375,-703497.375,-703028.4375,-703140.083333333,-703277.25,-704629,-703573.625,-703826.625
30.5880013,-703323.8125,-703388.75,-703804.875,-703505.8125,-704927,-702403.625,-705260.125,-704196.916666667,-706006.875,-704896.375,-702670.6875,-704524.645833333
30.5900021,-701719.875,-704541.5625,-703760.3125,-703340.583333333,-702356.25,-701947.375,-701886.25,-702063.291666667,-704292,-704494.625,-703673.125,-704153.25
30.592001,-705421.125,-703321.0625,-702471.6875,-703737.958333333,-703817.3125,-703580.875,-704925.25,-704107.8125,-702939.1875,-703325.5,-703169.5,-703144.729166667
30.5940018,-703279.3125,-703965,-702623.9375,-703289.416666667,-703312.4375,-703437.3125,-702324.75,-703024.833333333,-705409.25,-703566.25,-703753.875,-704243.125
30.5960007,-703131.875,-703084.5,-703942.0625,-703386.145833333,-704302.0625,-703003.75,-705595.375,-704300.395833333,-702600.9375,-701294,-704352.25,-702749.0625
30.5980015,-703861.125,-703022.3125,-702495.5,-703126.3125,-703488.625,-703672.75,-702858.25,-703339.875,-702453.75,-704277.5625,-704238.125,-703656.479166667
30.6000023,-703738.375,-704911.3125,-701910,-703519.895833333,-702950.6875,-704470.9375,-703248.875,-703556.833333333,-703682.1875,-703319.5625,-702873.5,-703291.75
30.6020012,-701543.5625,-703620.6875,-704711.625,-703291.958333333,-701778.8125,-703508.125,-703080.875,-702789.270833333,-705784.625,-704882.375,-704672.5625,-705113.1875
30.604002,-703068.3125,-703895.1875,-702933.875,-703299.125,-704228.125,-704059.625,-703792.875,-704026.875,-702707.1875,-703483.625,-705111.25,-703767.354166667
30.6060009,-700645.0625,-703742.5,-704563.25,-702983.604166667,-703167.6875,-705403.75,-703988.8125,-704186.75,-706015.625,-704745.375,-704101.9375,-704954.3125
30.6080017,-702188.75,-702719.375,-703224.375,-702710.833333333,-704491.75,-704873.8125,-704497.6875,-704621.083333333,-705002.5625,-706124.6875,-702193.1875,-704440.145833333
30.6100006,-704053.625,-705019.1875,-702851.3125,-703974.708333333,-703652.375,-704182,-701882.8125,-703239.0625,-701746.625,-704142.1875,-705785.4375,-703891.416666667
30.6120014,-701934,-703542.375,-704028.5,-703168.291666667,-704035.125,-702618.875,-703262.75,-703305.583333333,-703858.5625,-705214.8125,-704130,-704401.125
30.6140022,-704134.4375,-701489.4375,-703359.9375,-702994.604166667,-703595.375,-703332.125,-701930.75,-702952.75,-704464.1875,-704501.875,-702868.8125,-703944.958333333
30.6160011,-704055.625,-700715.0625,-703018.5625,-702596.416666667,-703588.5625,-705393.4375,-705884.8125,-704955.604166667,-703808.125,-703561.875,-702142.6875,-703170.895833333
30.6180019,-703496.0625,-702128.1875,-702644.25,-702756.166666667,-703926.75,-704477.3125,-704761.4375,-704388.5,-704571,-705395,-703995.9375,-704653.979166667
30.6200008,-701396.375,-704258.4375,-703765.875,-703140.229166667,-704051.625,-702358.25,-702143.1875,-702851.020833333,-704077.8125,-704390.375,-703881.625,-704116.604166667
30.6220016,-701826,-702129.5625,-703248.25,-702401.270833333,-702682.5625,-703912.5625,-703246.25,-703280.458333333,-704844.875,-704870.5625,-704656.9375,-704790.791666667
30.6240005,-703313.8125,-702865.8125,-701008.3125,-702395.979166667,-704604.625,-701769.625,-703675.8125,-703350.020833333,-704523.1875,-703779.5,-705145.875,-704482.854166667
30.6260014,-703109.3125,-703428,-704114.75,-703550.6875,-703156.25,-704079.6875,-704027.6875,-703754.541666667,-702774.4375,-703806.875,-704453.75,-703678.354166667
30.6280022,-702113.5,-703994.5,-703992.3125,-703366.770833333,-705472.125,-705298,-701996.6875,-704255.604166667,-705459.75,-705778.4375,-703094.875,-704777.6875
30.6300011,-704590.375,-704158.25,-702543.9375,-703764.1875,-702687.3125,-703082.5,-704442.4375,-703404.083333333,-703973.25,-704595.9375,-703274.8125,-703948
30.6320019,-705959.1875,-706192,-703705.375,-705285.520833333,-702728.625,-703395.0625,-704429.375,-703517.6875,-704342.8125,-703576.8125,-704623.6875,-704181.104166667
30.6340008,-705186.375,-703073.375,-703831.0625,-704030.270833333,-704710.625,-704498.9375,-702472.1875,-703893.916666667,-705537.3125,-702658.875,-704701.9375,-704299.375
30.6360016,-703627.1875,-704443,-702488.625,-703519.604166667,-703525.375,-702250.75,-703007.25,-702927.791666667,-702185.875,-704736.875,-705177.5625,-704033.4375
30.6380024,-700765.25,-704641.625,-703184.375,-702863.75,-704157.25,-704606.5,-702850.125,-703871.291666667,-701810.875,-703432.625,-702646.3125,-702629.9375
30.6400013,-703550.9375,-703885.4375,-704137.5,-703857.958333333,-703452.5,-702898.0625,-703881.875,-703410.8125,-703151.6875,-703890.9375,-702538.6875,-703193.770833333
30.6420021,-703468,-703324.375,-703655.1875,-703482.520833333,-702613.4375,-704196.75,-703748.25,-703519.479166667,-702344.25,-705170.75,-702971.25,-703495.416666667
30.644001,-703208.3125,-702811.0625,-704277.625,-703432.333333333,-702696.6875,-702650.25,-702591.5,-702646.145833333,-704661.3125,-704595.3125,-703588.125,-704281.583333333
30.6460018,-704179.125,-702824.625,-704248.0625,-703750.604166667,-704442.1875,-702320.5625,-703457,-703406.583333333,-702326.0625,-702241.25,-703221.625,-702596.3125
30.6480007,-704814.3125,-704762.6875,-702845.125,-704140.708333333,-703946.4375,-703463.875,-704436.1875,-703948.833333333,-705495.4375,-704737.3125,-703348.6875,-704527.145833333
